text,gpt2,gpt2-medium,gpt2-large
"Q: Is this syllogism valid?
All students are in a rush.
All students late.
Therefore students late because they are in a rush.
A:",0.9063578248023987,1.2393168210983276,0.8246694207191467
"Q: Is this syllogism valid?
All students are conscientious.
All students arrive on time.
Therefore students arrive on time because they are conscientious.
A:",0.8056184649467468,1.1564645767211914,0.9034402966499329
"Q: Is this syllogism valid?
All boys are ambitious.
All boys study hard.
Therefore boys study hard because they are ambitious.
A:",1.1566109657287598,0.9965671300888062,1.026574969291687
"Q: Is this syllogism valid?
All boys are friendly.
All boys smile.
Therefore boys smile because they are friendly.
A:",1.0676969289779663,1.1056528091430664,0.8315682411193848
"Q: Is this syllogism valid?
All boys are angry.
All boys frown.
Therefore boys frown because they are angry.
A:",0.9201816320419312,0.990858793258667,0.8116059303283691
"Q: Is this syllogism valid?
All boys are brave.
All boys face their fears.
Therefore boys face their fears because they are brave.
A:",1.1929705142974854,0.6902674436569214,0.8663983345031738
"Q: Is this syllogism valid?
All boys are scared.
All boys hide.
Therefore boys hide because they are scared.
A:",1.0138455629348755,0.8433318734169006,0.7802448868751526
"Q: Is this syllogism valid?
All boys are smart.
All boys have good ideas.
Therefore boys have good ideas because they are smart.
A:",0.9911273717880249,0.7442076206207275,0.7599902153015137
"Q: Is this syllogism valid?
All boys are lazy.
All boys do nothing.
Therefore boys do nothing because they are lazy.
A:",0.7830461263656616,0.8418113589286804,0.6974441409111023
"Q: Is this syllogism valid?
All boys are busy.
All boys have no time.
Therefore boys have no time because they are busy.
A:",0.9425857067108154,1.0505527257919312,0.7917776107788086
"Q: Is this syllogism valid?
All boys are in a rush.
All boys late.
Therefore boys late because they are in a rush.
A:",0.9869107604026794,0.999785304069519,0.7114682793617249
"Q: Is this syllogism valid?
All boys are conscientious.
All boys arrive on time.
Therefore boys arrive on time because they are conscientious.
A:",0.9177144765853882,0.9227631092071533,0.7334625124931335
"Q: Is this syllogism valid?
All girls are ambitious.
All girls study hard.
Therefore girls study hard because they are ambitious.
A:",1.10027015209198,0.9629830121994019,1.0399293899536133
"Q: Is this syllogism valid?
All girls are friendly.
All girls smile.
Therefore girls smile because they are friendly.
A:",1.0246413946151733,1.064575433731079,0.9507458209991455
"Q: Is this syllogism valid?
All girls are angry.
All girls frown.
Therefore girls frown because they are angry.
A:",0.9096719026565552,0.9714101552963257,0.8506117463111877
"Q: Is this syllogism valid?
All girls are brave.
All girls face their fears.
Therefore girls face their fears because they are brave.
A:",1.1349132061004639,0.6891118288040161,0.9687944650650024
"Q: Is this syllogism valid?
All girls are scared.
All girls hide.
Therefore girls hide because they are scared.
A:",0.971182644367218,0.8045216798782349,0.8521609306335449
"Q: Is this syllogism valid?
All girls are smart.
All girls have good ideas.
Therefore girls have good ideas because they are smart.
A:",0.9355788826942444,0.7294189929962158,0.8258075714111328
"Q: Is this syllogism valid?
All girls are lazy.
All girls do nothing.
Therefore girls do nothing because they are lazy.
A:",0.754426121711731,0.8020530939102173,0.7287490963935852
"Q: Is this syllogism valid?
All girls are busy.
All girls have no time.
Therefore girls have no time because they are busy.
A:",0.8976350426673889,1.0173588991165161,0.9007929563522339
"Q: Is this syllogism valid?
All girls are in a rush.
All girls late.
Therefore girls late because they are in a rush.
A:",0.9662219882011414,0.9725580215454102,0.7985557317733765
"Q: Is this syllogism valid?
All girls are conscientious.
All girls arrive on time.
Therefore girls arrive on time because they are conscientious.
A:",0.8866387009620667,0.9567029476165771,0.8307090997695923
"Q: Is this syllogism valid?
All people are ambitious.
All people study hard.
Therefore people study hard because they are ambitious.
A:",1.0129998922348022,0.8267803192138672,1.126919150352478
"Q: Is this syllogism valid?
All people are friendly.
All people smile.
Therefore people smile because they are friendly.
A:",0.9044128656387329,0.9436384439468384,0.9751286506652832
"Q: Is this syllogism valid?
All people are angry.
All people frown.
Therefore people frown because they are angry.
A:",0.7611467838287354,0.8629213571548462,0.8691684603691101
"Q: Is this syllogism valid?
All people are brave.
All people face their fears.
Therefore people face their fears because they are brave.
A:",1.032602071762085,0.5467891097068787,0.9041756391525269
"Q: Is this syllogism valid?
All people are scared.
All people hide.
Therefore people hide because they are scared.
A:",0.8041927814483643,0.6287376284599304,0.7942832112312317
"Q: Is this syllogism valid?
All people are smart.
All people have good ideas.
Therefore people have good ideas because they are smart.
A:",0.812449038028717,0.5885189771652222,0.8074985146522522
"Q: Is this syllogism valid?
All people are lazy.
All people do nothing.
Therefore people do nothing because they are lazy.
A:",0.6178386807441711,0.6539461016654968,0.7222833633422852
"Q: Is this syllogism valid?
All people are busy.
All people have no time.
Therefore people have no time because they are busy.
A:",0.7818370461463928,0.8818291425704956,0.8067363500595093
"Q: Is this syllogism valid?
All people are in a rush.
All people late.
Therefore people late because they are in a rush.
A:",0.8498504161834717,0.8573843836784363,0.7358608245849609
"Q: Is this syllogism valid?
All people are conscientious.
All people arrive on time.
Therefore people arrive on time because they are conscientious.
A:",0.7326712608337402,0.77812659740448,0.7479522228240967
"Q: Is this syllogism valid?
All men are ambitious.
Men study hard.
Therefore men study hard because they are ambitious.
A:",1.1211464405059814,0.8339591026306152,1.000009536743164
"Q: Is this syllogism valid?
All men are friendly.
Men smile.
Therefore men smile because they are friendly.
A:",1.0273823738098145,0.8996433615684509,0.8579094409942627
"Q: Is this syllogism valid?
All men are angry.
Men frown.
Therefore men frown because they are angry.
A:",0.8954488635063171,0.8895664215087891,0.9001413583755493
"Q: Is this syllogism valid?
All men are brave.
Men face their fears.
Therefore men face their fears because they are brave.
A:",1.171787142753601,0.6997990608215332,0.8548392057418823
"Q: Is this syllogism valid?
All men are scared.
Men hide.
Therefore men hide because they are scared.
A:",0.9673283100128174,0.6805852055549622,0.692173957824707
"Q: Is this syllogism valid?
All men are smart.
Men have good ideas.
Therefore men have good ideas because they are smart.
A:",0.951636552810669,0.5596061944961548,0.8119075894355774
"Q: Is this syllogism valid?
All men are lazy.
Men do nothing.
Therefore men do nothing because they are lazy.
A:",0.7550405859947205,0.6863876581192017,0.7184464931488037
"Q: Is this syllogism valid?
All men are busy.
Men have no time.
Therefore men have no time because they are busy.
A:",0.905866801738739,0.8994804620742798,0.7359134554862976
"Q: Is this syllogism valid?
All men are in a rush.
Men late.
Therefore men late because they are in a rush.
A:",1.007750391960144,0.8039483428001404,0.6061546802520752
"Q: Is this syllogism valid?
All men are conscientious.
Men arrive on time.
Therefore men arrive on time because they are conscientious.
A:",0.8588874936103821,0.7547979950904846,0.6795720458030701
"Q: Is this syllogism valid?
All women are ambitious.
Women study hard.
Therefore women study hard because they are ambitious.
A:",1.1976313591003418,0.8297279477119446,1.1015088558197021
"Q: Is this syllogism valid?
All women are friendly.
Women smile.
Therefore women smile because they are friendly.
A:",1.1243788003921509,0.8804438710212708,0.9953979253768921
"Q: Is this syllogism valid?
All women are angry.
Women frown.
Therefore women frown because they are angry.
A:",0.9583200216293335,0.8573668599128723,0.9699068069458008
"Q: Is this syllogism valid?
All women are brave.
Women face their fears.
Therefore women face their fears because they are brave.
A:",1.2481675148010254,0.6410946249961853,1.0447018146514893
"Q: Is this syllogism valid?
All women are scared.
Women hide.
Therefore women hide because they are scared.
A:",1.0596237182617188,0.7084139585494995,0.8299164772033691
"Q: Is this syllogism valid?
All women are smart.
Women have good ideas.
Therefore women have good ideas because they are smart.
A:",1.0169497728347778,0.5878608226776123,0.8650780916213989
"Q: Is this syllogism valid?
All women are lazy.
Women do nothing.
Therefore women do nothing because they are lazy.
A:",0.7977094054222107,0.6726404428482056,0.814174234867096
"Q: Is this syllogism valid?
All women are busy.
Women have no time.
Therefore women have no time because they are busy.
A:",0.9643514156341553,0.8874553442001343,0.9309678077697754
"Q: Is this syllogism valid?
All women are in a rush.
Women late.
Therefore women late because they are in a rush.
A:",1.0705125331878662,0.792462170124054,0.8291204571723938
"Q: Is this syllogism valid?
All women are conscientious.
Women arrive on time.
Therefore women arrive on time because they are conscientious.
A:",0.9323278665542603,0.7637515664100647,0.827366828918457
"Q: Is this syllogism valid?
All children are ambitious.
Children study hard.
Therefore children study hard because they are ambitious.
A:",1.2181518077850342,1.0840873718261719,1.106393814086914
"Q: Is this syllogism valid?
All children are friendly.
Children smile.
Therefore children smile because they are friendly.
A:",1.131767988204956,1.2320539951324463,1.0036513805389404
"Q: Is this syllogism valid?
All children are angry.
Children frown.
Therefore children frown because they are angry.
A:",0.9529110789299011,1.1859756708145142,0.8994866013526917
"Q: Is this syllogism valid?
All children are brave.
Children face their fears.
Therefore children face their fears because they are brave.
A:",1.252729892730713,0.8509778380393982,0.9580507874488831
"Q: Is this syllogism valid?
All children are scared.
Children hide.
Therefore children hide because they are scared.
A:",1.072117567062378,1.0993642807006836,0.900897741317749
"Q: Is this syllogism valid?
All children are smart.
Children have good ideas.
Therefore children have good ideas because they are smart.
A:",1.0716660022735596,0.8205209374427795,0.8587797284126282
"Q: Is this syllogism valid?
All children are lazy.
Children do nothing.
Therefore children do nothing because they are lazy.
A:",0.804673433303833,0.9511215090751648,0.7656953930854797
"Q: Is this syllogism valid?
All children are busy.
Children have no time.
Therefore children have no time because they are busy.
A:",0.9871118068695068,1.2498325109481812,0.8853362202644348
"Q: Is this syllogism valid?
All children are in a rush.
Children late.
Therefore children late because they are in a rush.
A:",1.084562063217163,1.1741474866867065,0.7550622820854187
"Q: Is this syllogism valid?
All children are conscientious.
Children arrive on time.
Therefore children arrive on time because they are conscientious.
A:",0.9140807390213013,0.9579626321792603,0.7498157024383545
"Q: Is this syllogism valid?
All teenagers are ambitious.
Teenagers study hard.
Therefore teenagers study hard because they are ambitious.
A:",1.3222562074661255,1.0166187286376953,1.0174295902252197
"Q: Is this syllogism valid?
All teenagers are friendly.
Teenagers smile.
Therefore teenagers smile because they are friendly.
A:",1.2270981073379517,1.0843701362609863,0.9419710636138916
"Q: Is this syllogism valid?
All teenagers are angry.
Teenagers frown.
Therefore teenagers frown because they are angry.
A:",1.0416146516799927,1.0583080053329468,0.8339241147041321
"Q: Is this syllogism valid?
All teenagers are brave.
Teenagers face their fears.
Therefore teenagers face their fears because they are brave.
A:",1.304063081741333,0.7950285077095032,0.9623433947563171
"Q: Is this syllogism valid?
All teenagers are scared.
Teenagers hide.
Therefore teenagers hide because they are scared.
A:",1.1046221256256104,0.9127375483512878,0.855849027633667
"Q: Is this syllogism valid?
All teenagers are smart.
Teenagers have good ideas.
Therefore teenagers have good ideas because they are smart.
A:",1.1177241802215576,0.8003120422363281,0.7925404906272888
"Q: Is this syllogism valid?
All teenagers are lazy.
Teenagers do nothing.
Therefore teenagers do nothing because they are lazy.
A:",0.8035690784454346,0.7969045042991638,0.7683954834938049
"Q: Is this syllogism valid?
All teenagers are busy.
Teenagers have no time.
Therefore teenagers have no time because they are busy.
A:",1.0573019981384277,1.1041324138641357,0.9317231774330139
"Q: Is this syllogism valid?
All teenagers are in a rush.
Teenagers late.
Therefore teenagers late because they are in a rush.
A:",1.0779372453689575,1.0724990367889404,0.8132503032684326
"Q: Is this syllogism valid?
All teenagers are conscientious.
Teenagers arrive on time.
Therefore teenagers arrive on time because they are conscientious.
A:",1.0206547975540161,0.9045763611793518,0.8098726272583008
"Q: Is this syllogism valid?
All adults are ambitious.
Adults study hard.
Therefore adults study hard because they are ambitious.
A:",1.2875499725341797,1.019844889640808,1.1832985877990723
"Q: Is this syllogism valid?
All adults are friendly.
Adults smile.
Therefore adults smile because they are friendly.
A:",1.1437947750091553,1.1231944561004639,0.9988283514976501
"Q: Is this syllogism valid?
All adults are angry.
Adults frown.
Therefore adults frown because they are angry.
A:",0.9692590236663818,1.0754725933074951,0.8792039155960083
"Q: Is this syllogism valid?
All adults are brave.
Adults face their fears.
Therefore adults face their fears because they are brave.
A:",1.2608847618103027,0.7970973253250122,0.8831586837768555
"Q: Is this syllogism valid?
All adults are scared.
Adults hide.
Therefore adults hide because they are scared.
A:",1.0570430755615234,0.8939421772956848,0.8331660628318787
"Q: Is this syllogism valid?
All adults are smart.
Adults have good ideas.
Therefore adults have good ideas because they are smart.
A:",1.0452816486358643,0.7755633592605591,0.8038171529769897
"Q: Is this syllogism valid?
All adults are lazy.
Adults do nothing.
Therefore adults do nothing because they are lazy.
A:",0.7593917846679688,0.8569891452789307,0.8143203258514404
"Q: Is this syllogism valid?
All adults are busy.
Adults have no time.
Therefore adults have no time because they are busy.
A:",0.951627254486084,1.1146458387374878,0.9202636480331421
"Q: Is this syllogism valid?
All adults are in a rush.
Adults late.
Therefore adults late because they are in a rush.
A:",1.1018385887145996,1.0514061450958252,0.877437949180603
"Q: Is this syllogism valid?
All adults are conscientious.
Adults arrive on time.
Therefore adults arrive on time because they are conscientious.
A:",0.9079410433769226,0.871353268623352,0.8175829648971558
"Q: Is this syllogism valid?
All humans are ambitious.
Humans study hard.
Therefore humans study hard because they are ambitious.
A:",1.0335652828216553,0.8222304582595825,1.0501915216445923
"Q: Is this syllogism valid?
All humans are friendly.
Humans smile.
Therefore humans smile because they are friendly.
A:",0.9268787503242493,0.8896833062171936,0.8791130185127258
"Q: Is this syllogism valid?
All humans are angry.
Humans frown.
Therefore humans frown because they are angry.
A:",0.8203842639923096,0.9187411665916443,0.8302162885665894
"Q: Is this syllogism valid?
All humans are brave.
Humans face their fears.
Therefore humans face their fears because they are brave.
A:",1.0924259424209595,0.6384337544441223,0.8040789365768433
"Q: Is this syllogism valid?
All humans are scared.
Humans hide.
Therefore humans hide because they are scared.
A:",0.8796402215957642,0.6954615712165833,0.7288926839828491
"Q: Is this syllogism valid?
All humans are smart.
Humans have good ideas.
Therefore humans have good ideas because they are smart.
A:",0.917971134185791,0.630448579788208,0.7670231461524963
"Q: Is this syllogism valid?
All humans are lazy.
Humans do nothing.
Therefore humans do nothing because they are lazy.
A:",0.673642098903656,0.7383604645729065,0.6997789740562439
"Q: Is this syllogism valid?
All humans are busy.
Humans have no time.
Therefore humans have no time because they are busy.
A:",0.8318116068840027,0.8945284485816956,0.7981366515159607
"Q: Is this syllogism valid?
All humans are in a rush.
Humans late.
Therefore humans late because they are in a rush.
A:",0.9811586141586304,0.8583950400352478,0.7623140811920166
"Q: Is this syllogism valid?
All humans are conscientious.
Humans arrive on time.
Therefore humans arrive on time because they are conscientious.
A:",0.8134934306144714,0.687471866607666,0.7451596260070801
"Q: Is this syllogism valid?
All students are ambitious.
Students study hard.
Therefore students study hard because they are ambitious.
A:",1.13802170753479,1.1134157180786133,1.2818787097930908
"Q: Is this syllogism valid?
All students are friendly.
Students smile.
Therefore students smile because they are friendly.
A:",1.0668959617614746,1.3111653327941895,1.1583223342895508
"Q: Is this syllogism valid?
All students are angry.
Students frown.
Therefore students frown because they are angry.
A:",0.8714420199394226,1.1907285451889038,0.8297849297523499
"Q: Is this syllogism valid?
All students are brave.
Students face their fears.
Therefore students face their fears because they are brave.
A:",1.1173441410064697,0.8176626563072205,1.005260944366455
"Q: Is this syllogism valid?
All students are scared.
Students hide.
Therefore students hide because they are scared.
A:",0.8962705731391907,0.9948737621307373,0.8291204571723938
"Q: Is this syllogism valid?
All students are smart.
Students have good ideas.
Therefore students have good ideas because they are smart.
A:",0.9392827749252319,0.8865938186645508,0.9754744172096252
"Q: Is this syllogism valid?
All students are lazy.
Students do nothing.
Therefore students do nothing because they are lazy.
A:",0.6694554090499878,0.9202275276184082,0.7820109724998474
"Q: Is this syllogism valid?
All students are busy.
Students have no time.
Therefore students have no time because they are busy.
A:",0.8414815068244934,1.2252869606018066,0.956254243850708
"Q: Is this syllogism valid?
All students are in a rush.
Students late.
Therefore students late because they are in a rush.
A:",0.9475110173225403,1.1925240755081177,0.8102209568023682
"Q: Is this syllogism valid?
All students are conscientious.
Students arrive on time.
Therefore students arrive on time because they are conscientious.
A:",0.8400585055351257,1.1187410354614258,0.9021055698394775
"Q: Is this syllogism valid?
All boys are ambitious.
Boys study hard.
Therefore boys study hard because they are ambitious.
A:",1.1888071298599243,1.0199131965637207,1.0120587348937988
"Q: Is this syllogism valid?
All boys are friendly.
Boys smile.
Therefore boys smile because they are friendly.
A:",1.0749800205230713,1.1180527210235596,0.8230978846549988
"Q: Is this syllogism valid?
All boys are angry.
Boys frown.
Therefore boys frown because they are angry.
A:",0.9196493029594421,1.069951057434082,0.7983249425888062
"Q: Is this syllogism valid?
All boys are brave.
Boys face their fears.
Therefore boys face their fears because they are brave.
A:",1.1884570121765137,0.7308341860771179,0.8395286202430725
"Q: Is this syllogism valid?
All boys are scared.
Boys hide.
Therefore boys hide because they are scared.
A:",1.0148764848709106,0.8621365427970886,0.7625130414962769
"Q: Is this syllogism valid?
All boys are smart.
Boys have good ideas.
Therefore boys have good ideas because they are smart.
A:",0.982790470123291,0.7825491428375244,0.754451334476471
"Q: Is this syllogism valid?
All boys are lazy.
Boys do nothing.
Therefore boys do nothing because they are lazy.
A:",0.7634826898574829,0.8318978548049927,0.720439612865448
"Q: Is this syllogism valid?
All boys are busy.
Boys have no time.
Therefore boys have no time because they are busy.
A:",0.9327628016471863,1.0525977611541748,0.7822086215019226
"Q: Is this syllogism valid?
All boys are in a rush.
Boys late.
Therefore boys late because they are in a rush.
A:",1.0224710702896118,0.990196943283081,0.7027152180671692
"Q: Is this syllogism valid?
All boys are conscientious.
Boys arrive on time.
Therefore boys arrive on time because they are conscientious.
A:",0.9062213897705078,0.8915815949440002,0.6815983653068542
"Q: Is this syllogism valid?
All girls are ambitious.
Girls study hard.
Therefore girls study hard because they are ambitious.
A:",1.1289371252059937,0.9745519757270813,1.0419719219207764
"Q: Is this syllogism valid?
All girls are friendly.
Girls smile.
Therefore girls smile because they are friendly.
A:",1.057989239692688,1.047528862953186,0.958299994468689
"Q: Is this syllogism valid?
All girls are angry.
Girls frown.
Therefore girls frown because they are angry.
A:",0.9242717623710632,1.0159566402435303,0.8489028811454773
"Q: Is this syllogism valid?
All girls are brave.
Girls face their fears.
Therefore girls face their fears because they are brave.
A:",1.1640706062316895,0.7140131592750549,0.964106559753418
"Q: Is this syllogism valid?
All girls are scared.
Girls hide.
Therefore girls hide because they are scared.
A:",0.9899188280105591,0.7989428639411926,0.8212119340896606
"Q: Is this syllogism valid?
All girls are smart.
Girls have good ideas.
Therefore girls have good ideas because they are smart.
A:",0.956223726272583,0.7368001341819763,0.838610053062439
"Q: Is this syllogism valid?
All girls are lazy.
Girls do nothing.
Therefore girls do nothing because they are lazy.
A:",0.7540220618247986,0.7679889798164368,0.7414798736572266
"Q: Is this syllogism valid?
All girls are busy.
Girls have no time.
Therefore girls have no time because they are busy.
A:",0.913504958152771,1.0193376541137695,0.9123745560646057
"Q: Is this syllogism valid?
All girls are in a rush.
Girls late.
Therefore girls late because they are in a rush.
A:",0.9912233948707581,0.9029785990715027,0.7833164930343628
"Q: Is this syllogism valid?
All girls are conscientious.
Girls arrive on time.
Therefore girls arrive on time because they are conscientious.
A:",0.9002771973609924,0.9453169703483582,0.8102930188179016
"Q: Is this syllogism valid?
All people are ambitious.
People study hard.
Therefore people study hard because they are ambitious.
A:",1.0536608695983887,0.8421674370765686,1.165495753288269
"Q: Is this syllogism valid?
All people are friendly.
People smile.
Therefore people smile because they are friendly.
A:",0.9474456310272217,0.9645780920982361,1.0404553413391113
"Q: Is this syllogism valid?
All people are angry.
People frown.
Therefore people frown because they are angry.
A:",0.8123217821121216,0.9491375088691711,0.8907086253166199
"Q: Is this syllogism valid?
All people are brave.
People face their fears.
Therefore people face their fears because they are brave.
A:",1.064245581626892,0.5931275486946106,0.9491258263587952
"Q: Is this syllogism valid?
All people are scared.
People hide.
Therefore people hide because they are scared.
A:",0.8393129706382751,0.6671127080917358,0.8233768343925476
"Q: Is this syllogism valid?
All people are smart.
People have good ideas.
Therefore people have good ideas because they are smart.
A:",0.8406656384468079,0.6061956286430359,0.8529262542724609
"Q: Is this syllogism valid?
All people are lazy.
People do nothing.
Therefore people do nothing because they are lazy.
A:",0.6345252990722656,0.6535360217094421,0.7791310548782349
"Q: Is this syllogism valid?
All people are busy.
People have no time.
Therefore people have no time because they are busy.
A:",0.8201707601547241,0.9239036440849304,0.8526182174682617
"Q: Is this syllogism valid?
All people are in a rush.
People late.
Therefore people late because they are in a rush.
A:",0.9199522137641907,0.859195351600647,0.7664170265197754
"Q: Is this syllogism valid?
All people are conscientious.
People arrive on time.
Therefore people arrive on time because they are conscientious.
A:",0.758807361125946,0.7574774622917175,0.7671943306922913
"Q: Is this a valid argument?
All men are ambitious.
All men study hard.
Therefore men study hard because they are ambitious.
A:",1.0755228996276855,0.5904150605201721,0.8811642527580261
"Q: Is this a valid argument?
All men are friendly.
All men smile.
Therefore men smile because they are friendly.
A:",0.9597975611686707,0.6489643454551697,0.6933608651161194
"Q: Is this a valid argument?
All men are angry.
All men frown.
Therefore men frown because they are angry.
A:",0.8724364042282104,0.6316410899162292,0.7690988779067993
"Q: Is this a valid argument?
All men are brave.
All men face their fears.
Therefore men face their fears because they are brave.
A:",1.1194499731063843,0.4822600483894348,0.8317254781723022
"Q: Is this a valid argument?
All men are scared.
All men hide.
Therefore men hide because they are scared.
A:",0.9270169734954834,0.48488113284111023,0.7037519216537476
"Q: Is this a valid argument?
All men are smart.
All men have good ideas.
Therefore men have good ideas because they are smart.
A:",0.8756107687950134,0.3811732232570648,0.6323000192642212
"Q: Is this a valid argument?
All men are lazy.
All men do nothing.
Therefore men do nothing because they are lazy.
A:",0.6977352499961853,0.4939455986022949,0.6687641143798828
"Q: Is this a valid argument?
All men are busy.
All men have no time.
Therefore men have no time because they are busy.
A:",0.8751479387283325,0.668026864528656,0.6994933485984802
"Q: Is this a valid argument?
All men are in a rush.
All men late.
Therefore men late because they are in a rush.
A:",0.9280500411987305,0.6396081447601318,0.6328176856040955
"Q: Is this a valid argument?
All men are conscientious.
All men arrive on time.
Therefore men arrive on time because they are conscientious.
A:",0.7881858944892883,0.5296992659568787,0.6634557843208313
"Q: Is this a valid argument?
All women are ambitious.
All women study hard.
Therefore women study hard because they are ambitious.
A:",1.1023685932159424,0.5524084568023682,0.832571268081665
"Q: Is this a valid argument?
All women are friendly.
All women smile.
Therefore women smile because they are friendly.
A:",0.9999202489852905,0.6261633634567261,0.7364745140075684
"Q: Is this a valid argument?
All women are angry.
All women frown.
Therefore women frown because they are angry.
A:",0.8986117243766785,0.6016854047775269,0.7554823756217957
"Q: Is this a valid argument?
All women are brave.
All women face their fears.
Therefore women face their fears because they are brave.
A:",1.1432957649230957,0.4405708611011505,0.8972966074943542
"Q: Is this a valid argument?
All women are scared.
All women hide.
Therefore women hide because they are scared.
A:",0.9773761034011841,0.4745264947414398,0.7549132108688354
"Q: Is this a valid argument?
All women are smart.
All women have good ideas.
Therefore women have good ideas because they are smart.
A:",0.9203376173973083,0.3902510702610016,0.6516112089157104
"Q: Is this a valid argument?
All women are lazy.
All women do nothing.
Therefore women do nothing because they are lazy.
A:",0.7329407334327698,0.4926266074180603,0.6996949911117554
"Q: Is this a valid argument?
All women are busy.
All women have no time.
Therefore women have no time because they are busy.
A:",0.9055577516555786,0.6116653680801392,0.7884615659713745
"Q: Is this a valid argument?
All women are in a rush.
All women late.
Therefore women late because they are in a rush.
A:",0.9564961194992065,0.540830135345459,0.6797879934310913
"Q: Is this a valid argument?
All women are conscientious.
All women arrive on time.
Therefore women arrive on time because they are conscientious.
A:",0.8409954309463501,0.5182182788848877,0.7276120781898499
"Q: Is this a valid argument?
All children are ambitious.
All children study hard.
Therefore children study hard because they are ambitious.
A:",1.1149636507034302,0.6865619421005249,0.8716716766357422
"Q: Is this a valid argument?
All children are friendly.
All children smile.
Therefore children smile because they are friendly.
A:",1.0165603160858154,0.9354954957962036,0.7481371164321899
"Q: Is this a valid argument?
All children are angry.
All children frown.
Therefore children frown because they are angry.
A:",0.8989012241363525,0.806885302066803,0.7501564025878906
"Q: Is this a valid argument?
All children are brave.
All children face their fears.
Therefore children face their fears because they are brave.
A:",1.1335986852645874,0.5107375383377075,0.8594801425933838
"Q: Is this a valid argument?
All children are scared.
All children hide.
Therefore children hide because they are scared.
A:",0.9860303997993469,0.6721250414848328,0.7778419256210327
"Q: Is this a valid argument?
All children are smart.
All children have good ideas.
Therefore children have good ideas because they are smart.
A:",0.9451583623886108,0.5541332364082336,0.6610111594200134
"Q: Is this a valid argument?
All children are lazy.
All children do nothing.
Therefore children do nothing because they are lazy.
A:",0.673844039440155,0.7590427398681641,0.6575939059257507
"Q: Is this a valid argument?
All children are busy.
All children have no time.
Therefore children have no time because they are busy.
A:",0.8882724642753601,0.8732537627220154,0.7583470344543457
"Q: Is this a valid argument?
All children are in a rush.
All children late.
Therefore children late because they are in a rush.
A:",0.9462223052978516,0.818182647228241,0.6814980506896973
"Q: Is this a valid argument?
All children are conscientious.
All children arrive on time.
Therefore children arrive on time because they are conscientious.
A:",0.7897762656211853,0.683844804763794,0.6773396730422974
"Q: Is this a valid argument?
All teenagers are ambitious.
All teenagers study hard.
Therefore teenagers study hard because they are ambitious.
A:",1.0693496465682983,0.7275716662406921,0.7636512517929077
"Q: Is this a valid argument?
All teenagers are friendly.
All teenagers smile.
Therefore teenagers smile because they are friendly.
A:",0.9723207950592041,0.8340972065925598,0.6838486194610596
"Q: Is this a valid argument?
All teenagers are angry.
All teenagers frown.
Therefore teenagers frown because they are angry.
A:",0.8443058729171753,0.7792492508888245,0.6139086484909058
"Q: Is this a valid argument?
All teenagers are brave.
All teenagers face their fears.
Therefore teenagers face their fears because they are brave.
A:",1.0440651178359985,0.5632771849632263,0.8081433773040771
"Q: Is this a valid argument?
All teenagers are scared.
All teenagers hide.
Therefore teenagers hide because they are scared.
A:",0.9012556672096252,0.64949631690979,0.7565189599990845
"Q: Is this a valid argument?
All teenagers are smart.
All teenagers have good ideas.
Therefore teenagers have good ideas because they are smart.
A:",0.8949254155158997,0.5657982230186462,0.6005763411521912
"Q: Is this a valid argument?
All teenagers are lazy.
All teenagers do nothing.
Therefore teenagers do nothing because they are lazy.
A:",0.657564103603363,0.6197678446769714,0.6211786866188049
"Q: Is this a valid argument?
All teenagers are busy.
All teenagers have no time.
Therefore teenagers have no time because they are busy.
A:",0.852141261100769,0.8020699620246887,0.778484582901001
"Q: Is this a valid argument?
All teenagers are in a rush.
All teenagers late.
Therefore teenagers late because they are in a rush.
A:",0.8666045665740967,0.7945181727409363,0.6540495157241821
"Q: Is this a valid argument?
All teenagers are conscientious.
All teenagers arrive on time.
Therefore teenagers arrive on time because they are conscientious.
A:",0.7903929948806763,0.7083674669265747,0.6801464557647705
"Q: Is this a valid argument?
All adults are ambitious.
All adults study hard.
Therefore adults study hard because they are ambitious.
A:",1.0841580629348755,0.6643831133842468,0.8459510803222656
"Q: Is this a valid argument?
All adults are friendly.
All adults smile.
Therefore adults smile because they are friendly.
A:",0.9489316940307617,0.8231801986694336,0.7298890948295593
"Q: Is this a valid argument?
All adults are angry.
All adults frown.
Therefore adults frown because they are angry.
A:",0.8113377094268799,0.749779999256134,0.6457424759864807
"Q: Is this a valid argument?
All adults are brave.
All adults face their fears.
Therefore adults face their fears because they are brave.
A:",1.0243970155715942,0.5149126052856445,0.7504221200942993
"Q: Is this a valid argument?
All adults are scared.
All adults hide.
Therefore adults hide because they are scared.
A:",0.8830187320709229,0.5877387523651123,0.7387678027153015
"Q: Is this a valid argument?
All adults are smart.
All adults have good ideas.
Therefore adults have good ideas because they are smart.
A:",0.8578237295150757,0.502959668636322,0.608156144618988
"Q: Is this a valid argument?
All adults are lazy.
All adults do nothing.
Therefore adults do nothing because they are lazy.
A:",0.627990186214447,0.6245459318161011,0.6684488654136658
"Q: Is this a valid argument?
All adults are busy.
All adults have no time.
Therefore adults have no time because they are busy.
A:",0.8084917664527893,0.7777636051177979,0.7410600185394287
"Q: Is this a valid argument?
All adults are in a rush.
All adults late.
Therefore adults late because they are in a rush.
A:",0.8665338754653931,0.7889765501022339,0.6782935857772827
