,text,gpt2-xl
223,"Q: Is this syllogism valid?
All children are brave.
All children face their fears.
Therefore children face their fears because they are brave.
A:",0.7374306917190552
224,"Q: Is this syllogism valid?
All children are scared.
All children hide.
Therefore children hide because they are scared.
A:",0.644159197807312
225,"Q: Is this syllogism valid?
All children are smart.
All children have good ideas.
Therefore children have good ideas because they are smart.
A:",0.5369485020637512
226,"Q: Is this syllogism valid?
All children are lazy.
All children do nothing.
Therefore children do nothing because they are lazy.
A:",0.4927676320075989
227,"Q: Is this syllogism valid?
All children are busy.
All children have no time.
Therefore children have no time because they are busy.
A:",0.5560494661331177
228,"Q: Is this syllogism valid?
All children are in a rush.
All children are late.
Therefore children are late because they are in a rush.
A:",0.5696468949317932
229,"Q: Is this syllogism valid?
All children are conscientious.
All children arrive on time.
Therefore children arrive on time because they are conscientious.
A:",0.5786908268928528
230,"Q: Is this syllogism valid?
All teenagers are ambitious.
All teenagers study hard.
Therefore teenagers study hard because they are ambitious.
A:",0.40048664808273315
231,"Q: Is this syllogism valid?
All teenagers are friendly.
All teenagers smile.
Therefore teenagers smile because they are friendly.
A:",0.49990221858024597
232,"Q: Is this syllogism valid?
All teenagers are angry.
All teenagers frown.
Therefore teenagers frown because they are angry.
A:",0.4919666051864624
233,"Q: Is this syllogism valid?
All teenagers are brave.
All teenagers face their fears.
Therefore teenagers face their fears because they are brave.
A:",0.5557481050491333
234,"Q: Is this syllogism valid?
All teenagers are scared.
All teenagers hide.
Therefore teenagers hide because they are scared.
A:",0.5161430239677429
235,"Q: Is this syllogism valid?
All teenagers are smart.
All teenagers have good ideas.
Therefore teenagers have good ideas because they are smart.
A:",0.40909820795059204
236,"Q: Is this syllogism valid?
All teenagers are lazy.
All teenagers do nothing.
Therefore teenagers do nothing because they are lazy.
A:",0.38305503129959106
237,"Q: Is this syllogism valid?
All teenagers are busy.
All teenagers have no time.
Therefore teenagers have no time because they are busy.
A:",0.4493982493877411
238,"Q: Is this syllogism valid?
All teenagers are in a rush.
All teenagers are late.
Therefore teenagers are late because they are in a rush.
A:",0.3870301842689514
239,"Q: Is this syllogism valid?
All teenagers are conscientious.
All teenagers arrive on time.
Therefore teenagers arrive on time because they are conscientious.
A:",0.4320085644721985
240,"Q: Is this syllogism valid?
All adults are ambitious.
All adults study hard.
Therefore adults study hard because they are ambitious.
A:",0.5075193047523499
241,"Q: Is this syllogism valid?
All adults are friendly.
All adults smile.
Therefore adults smile because they are friendly.
A:",0.6656045913696289
242,"Q: Is this syllogism valid?
All adults are angry.
All adults frown.
Therefore adults frown because they are angry.
A:",0.6568804979324341
243,"Q: Is this syllogism valid?
All adults are brave.
All adults face their fears.
Therefore adults face their fears because they are brave.
A:",0.7835666537284851
244,"Q: Is this syllogism valid?
All adults are scared.
All adults hide.
Therefore adults hide because they are scared.
A:",0.6662625670433044
245,"Q: Is this syllogism valid?
All adults are smart.
All adults have good ideas.
Therefore adults have good ideas because they are smart.
A:",0.5138698220252991
246,"Q: Is this syllogism valid?
All adults are lazy.
All adults do nothing.
Therefore adults do nothing because they are lazy.
A:",0.49809974431991577
247,"Q: Is this syllogism valid?
All adults are busy.
All adults have no time.
Therefore adults have no time because they are busy.
A:",0.4872005581855774
248,"Q: Is this syllogism valid?
All adults are in a rush.
All adults are late.
Therefore adults are late because they are in a rush.
A:",0.4982243478298187
249,"Q: Is this syllogism valid?
All adults are conscientious.
All adults arrive on time.
Therefore adults arrive on time because they are conscientious.
A:",0.499350905418396
250,"Q: Is this syllogism valid?
All humans are ambitious.
All humans study hard.
Therefore humans study hard because they are ambitious.
A:",0.5839506983757019
251,"Q: Is this syllogism valid?
All humans are friendly.
All humans smile.
Therefore humans smile because they are friendly.
A:",0.7756096720695496
252,"Q: Is this syllogism valid?
All humans are angry.
All humans frown.
Therefore humans frown because they are angry.
A:",0.7014391422271729
253,"Q: Is this syllogism valid?
All humans are brave.
All humans face their fears.
Therefore humans face their fears because they are brave.
A:",0.7396109700202942
254,"Q: Is this syllogism valid?
All humans are scared.
All humans hide.
Therefore humans hide because they are scared.
A:",0.665492832660675
255,"Q: Is this syllogism valid?
All humans are smart.
All humans have good ideas.
Therefore humans have good ideas because they are smart.
A:",0.48153913021087646
256,"Q: Is this syllogism valid?
All humans are lazy.
All humans do nothing.
Therefore humans do nothing because they are lazy.
A:",0.5032277703285217
257,"Q: Is this syllogism valid?
All humans are busy.
All humans have no time.
Therefore humans have no time because they are busy.
A:",0.5472161769866943
258,"Q: Is this syllogism valid?
All humans are in a rush.
All humans are late.
Therefore humans are late because they are in a rush.
A:",0.5137437582015991
259,"Q: Is this syllogism valid?
All humans are conscientious.
All humans arrive on time.
Therefore humans arrive on time because they are conscientious.
A:",0.5393473505973816
260,"Q: Is this syllogism valid?
All students are ambitious.
All students study hard.
Therefore students study hard because they are ambitious.
A:",0.5157474279403687
261,"Q: Is this syllogism valid?
All students are friendly.
All students smile.
Therefore students smile because they are friendly.
A:",0.9236339926719666
262,"Q: Is this syllogism valid?
All students are angry.
All students frown.
Therefore students frown because they are angry.
A:",0.8849045634269714
263,"Q: Is this syllogism valid?
All students are brave.
All students face their fears.
Therefore students face their fears because they are brave.
A:",1.0029919147491455
264,"Q: Is this syllogism valid?
All students are scared.
All students hide.
Therefore students hide because they are scared.
A:",0.8280148506164551
265,"Q: Is this syllogism valid?
All students are smart.
All students have good ideas.
Therefore students have good ideas because they are smart.
A:",0.5723219513893127
266,"Q: Is this syllogism valid?
All students are lazy.
All students do nothing.
Therefore students do nothing because they are lazy.
A:",0.5388879776000977
267,"Q: Is this syllogism valid?
All students are busy.
All students have no time.
Therefore students have no time because they are busy.
A:",0.48299577832221985
268,"Q: Is this syllogism valid?
All students are in a rush.
All students are late.
Therefore students are late because they are in a rush.
A:",0.4509306848049164
269,"Q: Is this syllogism valid?
All students are conscientious.
All students arrive on time.
Therefore students arrive on time because they are conscientious.
A:",0.4810694754123688
270,"Q: Is this syllogism valid?
All boys are ambitious.
All boys study hard.
Therefore boys study hard because they are ambitious.
A:",0.5925389528274536
271,"Q: Is this syllogism valid?
All boys are friendly.
All boys smile.
Therefore boys smile because they are friendly.
A:",0.6691404581069946
272,"Q: Is this syllogism valid?
All boys are angry.
All boys frown.
Therefore boys frown because they are angry.
A:",0.6106728315353394
273,"Q: Is this syllogism valid?
All boys are brave.
All boys face their fears.
Therefore boys face their fears because they are brave.
A:",0.7672157883644104
274,"Q: Is this syllogism valid?
All boys are scared.
All boys hide.
Therefore boys hide because they are scared.
A:",0.689262866973877
275,"Q: Is this syllogism valid?
All boys are smart.
All boys have good ideas.
Therefore boys have good ideas because they are smart.
A:",0.5788789987564087
276,"Q: Is this syllogism valid?
All boys are lazy.
All boys do nothing.
Therefore boys do nothing because they are lazy.
A:",0.5505529046058655
277,"Q: Is this syllogism valid?
All boys are busy.
All boys have no time.
Therefore boys have no time because they are busy.
A:",0.643264651298523
278,"Q: Is this syllogism valid?
All boys are in a rush.
All boys are late.
Therefore boys are late because they are in a rush.
A:",0.6234200596809387
279,"Q: Is this syllogism valid?
All boys are conscientious.
All boys arrive on time.
Therefore boys arrive on time because they are conscientious.
A:",0.6849910020828247
280,"Q: Is this syllogism valid?
All girls are ambitious.
All girls study hard.
Therefore girls study hard because they are ambitious.
A:",0.5086981058120728
281,"Q: Is this syllogism valid?
All girls are friendly.
All girls smile.
Therefore girls smile because they are friendly.
A:",0.621567964553833
282,"Q: Is this syllogism valid?
All girls are angry.
All girls frown.
Therefore girls frown because they are angry.
A:",0.5874108076095581
283,"Q: Is this syllogism valid?
All girls are brave.
All girls face their fears.
Therefore girls face their fears because they are brave.
A:",0.6943576335906982
284,"Q: Is this syllogism valid?
All girls are scared.
All girls hide.
Therefore girls hide because they are scared.
A:",0.6062151789665222
285,"Q: Is this syllogism valid?
All girls are smart.
All girls have good ideas.
Therefore girls have good ideas because they are smart.
A:",0.4916680157184601
286,"Q: Is this syllogism valid?
All girls are lazy.
All girls do nothing.
Therefore girls do nothing because they are lazy.
A:",0.4806358814239502
287,"Q: Is this syllogism valid?
All girls are busy.
All girls have no time.
Therefore girls have no time because they are busy.
A:",0.5113946199417114
288,"Q: Is this syllogism valid?
All girls are in a rush.
All girls are late.
Therefore girls are late because they are in a rush.
A:",0.5028775930404663
289,"Q: Is this syllogism valid?
All girls are conscientious.
All girls arrive on time.
Therefore girls arrive on time because they are conscientious.
A:",0.5704419612884521
290,"Q: Is this syllogism valid?
All people are ambitious.
All people study hard.
Therefore people study hard because they are ambitious.
A:",0.5543698072433472
291,"Q: Is this syllogism valid?
All people are friendly.
All people smile.
Therefore people smile because they are friendly.
A:",0.6411749720573425
292,"Q: Is this syllogism valid?
All people are angry.
All people frown.
Therefore people frown because they are angry.
A:",0.6326585412025452
293,"Q: Is this syllogism valid?
All people are brave.
All people face their fears.
Therefore people face their fears because they are brave.
A:",0.7656443119049072
294,"Q: Is this syllogism valid?
All people are scared.
All people hide.
Therefore people hide because they are scared.
A:",0.7096432447433472
295,"Q: Is this syllogism valid?
All people are smart.
All people have good ideas.
Therefore people have good ideas because they are smart.
A:",0.5100269317626953
296,"Q: Is this syllogism valid?
All people are lazy.
All people do nothing.
Therefore people do nothing because they are lazy.
A:",0.4713105857372284
297,"Q: Is this syllogism valid?
All people are busy.
All people have no time.
Therefore people have no time because they are busy.
A:",0.5146244168281555
298,"Q: Is this syllogism valid?
All people are in a rush.
All people are late.
Therefore people are late because they are in a rush.
A:",0.5314831137657166
299,"Q: Is this syllogism valid?
All people are conscientious.
All people arrive on time.
Therefore people arrive on time because they are conscientious.
A:",0.5225396752357483
300,"Q: Is this syllogism valid?
All men are ambitious.
Men study hard.
Therefore men study hard because they are ambitious.
A:",0.5660021901130676
301,"Q: Is this syllogism valid?
All men are friendly.
Men smile.
Therefore men smile because they are friendly.
A:",0.6576569080352783
302,"Q: Is this syllogism valid?
All men are angry.
Men frown.
Therefore men frown because they are angry.
A:",0.5988282561302185
303,"Q: Is this syllogism valid?
All men are brave.
Men face their fears.
Therefore men face their fears because they are brave.
A:",0.7196534872055054
304,"Q: Is this syllogism valid?
All men are scared.
Men hide.
Therefore men hide because they are scared.
A:",0.711856484413147
305,"Q: Is this syllogism valid?
All men are smart.
Men have good ideas.
Therefore men have good ideas because they are smart.
A:",0.5641525387763977
306,"Q: Is this syllogism valid?
All men are lazy.
Men do nothing.
Therefore men do nothing because they are lazy.
A:",0.5057100653648376
307,"Q: Is this syllogism valid?
All men are busy.
Men have no time.
Therefore men have no time because they are busy.
A:",0.6143375039100647
308,"Q: Is this syllogism valid?
All men are in a rush.
Men are late.
Therefore men are late because they are in a rush.
A:",0.6088268756866455
309,"Q: Is this syllogism valid?
All men are conscientious.
Men arrive on time.
Therefore men arrive on time because they are conscientious.
A:",0.5804387927055359
310,"Q: Is this syllogism valid?
All women are ambitious.
Women study hard.
Therefore women study hard because they are ambitious.
A:",0.6105338335037231
311,"Q: Is this syllogism valid?
All women are friendly.
Women smile.
Therefore women smile because they are friendly.
A:",0.6232374310493469
312,"Q: Is this syllogism valid?
All women are angry.
Women frown.
Therefore women frown because they are angry.
A:",0.6523603796958923
313,"Q: Is this syllogism valid?
All women are brave.
Women face their fears.
Therefore women face their fears because they are brave.
A:",0.7875572443008423
314,"Q: Is this syllogism valid?
All women are scared.
Women hide.
Therefore women hide because they are scared.
A:",0.7865830063819885
315,"Q: Is this syllogism valid?
All women are smart.
Women have good ideas.
Therefore women have good ideas because they are smart.
A:",0.6009604930877686
316,"Q: Is this syllogism valid?
All women are lazy.
Women do nothing.
Therefore women do nothing because they are lazy.
A:",0.5499898791313171
317,"Q: Is this syllogism valid?
All women are busy.
Women have no time.
Therefore women have no time because they are busy.
A:",0.6301529407501221
318,"Q: Is this syllogism valid?
All women are in a rush.
Women are late.
Therefore women are late because they are in a rush.
A:",0.6094028949737549
319,"Q: Is this syllogism valid?
All women are conscientious.
Women arrive on time.
Therefore women arrive on time because they are conscientious.
A:",0.628047525882721
320,"Q: Is this syllogism valid?
All children are ambitious.
Children study hard.
Therefore children study hard because they are ambitious.
A:",0.5776063203811646
321,"Q: Is this syllogism valid?
All children are friendly.
Children smile.
Therefore children smile because they are friendly.
A:",0.6612077355384827
322,"Q: Is this syllogism valid?
All children are angry.
Children frown.
Therefore children frown because they are angry.
A:",0.6117836833000183
323,"Q: Is this syllogism valid?
All children are brave.
Children face their fears.
Therefore children face their fears because they are brave.
A:",0.8125041723251343
324,"Q: Is this syllogism valid?
All children are scared.
Children hide.
Therefore children hide because they are scared.
A:",0.6941714882850647
325,"Q: Is this syllogism valid?
All children are smart.
Children have good ideas.
Therefore children have good ideas because they are smart.
A:",0.580978274345398
326,"Q: Is this syllogism valid?
All children are lazy.
Children do nothing.
Therefore children do nothing because they are lazy.
A:",0.5209784507751465
327,"Q: Is this syllogism valid?
All children are busy.
Children have no time.
Therefore children have no time because they are busy.
A:",0.6207481622695923
328,"Q: Is this syllogism valid?
All children are in a rush.
Children are late.
Therefore children are late because they are in a rush.
A:",0.614764392375946
329,"Q: Is this syllogism valid?
All children are conscientious.
Children arrive on time.
Therefore children arrive on time because they are conscientious.
A:",0.6065710783004761
330,"Q: Is this syllogism valid?
All teenagers are ambitious.
Teenagers study hard.
Therefore teenagers study hard because they are ambitious.
A:",0.4071704149246216
331,"Q: Is this syllogism valid?
All teenagers are friendly.
Teenagers smile.
Therefore teenagers smile because they are friendly.
A:",0.4516906440258026
332,"Q: Is this syllogism valid?
All teenagers are angry.
Teenagers frown.
Therefore teenagers frown because they are angry.
A:",0.48512956500053406
333,"Q: Is this syllogism valid?
All teenagers are brave.
Teenagers face their fears.
Therefore teenagers face their fears because they are brave.
A:",0.6125285029411316
334,"Q: Is this syllogism valid?
All teenagers are scared.
Teenagers hide.
Therefore teenagers hide because they are scared.
A:",0.5616037845611572
335,"Q: Is this syllogism valid?
All teenagers are smart.
Teenagers have good ideas.
Therefore teenagers have good ideas because they are smart.
A:",0.41824451088905334
336,"Q: Is this syllogism valid?
All teenagers are lazy.
Teenagers do nothing.
Therefore teenagers do nothing because they are lazy.
A:",0.4009416401386261
337,"Q: Is this syllogism valid?
All teenagers are busy.
Teenagers have no time.
Therefore teenagers have no time because they are busy.
A:",0.49075448513031006
338,"Q: Is this syllogism valid?
All teenagers are in a rush.
Teenagers are late.
Therefore teenagers are late because they are in a rush.
A:",0.4139608144760132
339,"Q: Is this syllogism valid?
All teenagers are conscientious.
Teenagers arrive on time.
Therefore teenagers arrive on time because they are conscientious.
A:",0.4412553906440735
340,"Q: Is this syllogism valid?
All adults are ambitious.
Adults study hard.
Therefore adults study hard because they are ambitious.
A:",0.5723560452461243
341,"Q: Is this syllogism valid?
All adults are friendly.
Adults smile.
Therefore adults smile because they are friendly.
A:",0.726682186126709
342,"Q: Is this syllogism valid?
All adults are angry.
Adults frown.
Therefore adults frown because they are angry.
A:",0.7537149786949158
343,"Q: Is this syllogism valid?
All adults are brave.
Adults face their fears.
Therefore adults face their fears because they are brave.
A:",0.9673289060592651
344,"Q: Is this syllogism valid?
All adults are scared.
Adults hide.
Therefore adults hide because they are scared.
A:",0.78788161277771
345,"Q: Is this syllogism valid?
All adults are smart.
Adults have good ideas.
Therefore adults have good ideas because they are smart.
A:",0.6097606420516968
346,"Q: Is this syllogism valid?
All adults are lazy.
Adults do nothing.
Therefore adults do nothing because they are lazy.
A:",0.5734956860542297
347,"Q: Is this syllogism valid?
All adults are busy.
Adults have no time.
Therefore adults have no time because they are busy.
A:",0.5955790877342224
348,"Q: Is this syllogism valid?
All adults are in a rush.
Adults are late.
Therefore adults are late because they are in a rush.
A:",0.582060694694519
349,"Q: Is this syllogism valid?
All adults are conscientious.
Adults arrive on time.
Therefore adults arrive on time because they are conscientious.
A:",0.5718225240707397
350,"Q: Is this syllogism valid?
All humans are ambitious.
Humans study hard.
Therefore humans study hard because they are ambitious.
A:",0.6037428975105286
351,"Q: Is this syllogism valid?
All humans are friendly.
Humans smile.
Therefore humans smile because they are friendly.
A:",0.7637903094291687
352,"Q: Is this syllogism valid?
All humans are angry.
Humans frown.
Therefore humans frown because they are angry.
A:",0.7522554397583008
353,"Q: Is this syllogism valid?
All humans are brave.
Humans face their fears.
Therefore humans face their fears because they are brave.
A:",0.8255448937416077
354,"Q: Is this syllogism valid?
All humans are scared.
Humans hide.
Therefore humans hide because they are scared.
A:",0.7268866300582886
355,"Q: Is this syllogism valid?
All humans are smart.
Humans have good ideas.
Therefore humans have good ideas because they are smart.
A:",0.49854177236557007
356,"Q: Is this syllogism valid?
All humans are lazy.
Humans do nothing.
Therefore humans do nothing because they are lazy.
A:",0.5250247120857239
357,"Q: Is this syllogism valid?
All humans are busy.
Humans have no time.
Therefore humans have no time because they are busy.
A:",0.5950217247009277
358,"Q: Is this syllogism valid?
All humans are in a rush.
Humans are late.
Therefore humans are late because they are in a rush.
A:",0.5470860600471497
359,"Q: Is this syllogism valid?
All humans are conscientious.
Humans arrive on time.
Therefore humans arrive on time because they are conscientious.
A:",0.5616148710250854
360,"Q: Is this syllogism valid?
All students are ambitious.
Students study hard.
Therefore students study hard because they are ambitious.
A:",0.5718500018119812
361,"Q: Is this syllogism valid?
All students are friendly.
Students smile.
Therefore students smile because they are friendly.
A:",1.0139871835708618
362,"Q: Is this syllogism valid?
All students are angry.
Students frown.
Therefore students frown because they are angry.
A:",1.0194430351257324
363,"Q: Is this syllogism valid?
All students are brave.
Students face their fears.
Therefore students face their fears because they are brave.
A:",1.1374449729919434
364,"Q: Is this syllogism valid?
All students are scared.
Students hide.
Therefore students hide because they are scared.
A:",0.9482089281082153
365,"Q: Is this syllogism valid?
All students are smart.
Students have good ideas.
Therefore students have good ideas because they are smart.
A:",0.6236382126808167
366,"Q: Is this syllogism valid?
All students are lazy.
Students do nothing.
Therefore students do nothing because they are lazy.
A:",0.6104096174240112
367,"Q: Is this syllogism valid?
All students are busy.
Students have no time.
Therefore students have no time because they are busy.
A:",0.5544602870941162
368,"Q: Is this syllogism valid?
All students are in a rush.
Students are late.
Therefore students are late because they are in a rush.
A:",0.48316526412963867
369,"Q: Is this syllogism valid?
All students are conscientious.
Students arrive on time.
Therefore students arrive on time because they are conscientious.
A:",0.5388211607933044
370,"Q: Is this syllogism valid?
All boys are ambitious.
Boys study hard.
Therefore boys study hard because they are ambitious.
A:",0.6364405751228333
371,"Q: Is this syllogism valid?
All boys are friendly.
Boys smile.
Therefore boys smile because they are friendly.
A:",0.7041234970092773
372,"Q: Is this syllogism valid?
All boys are angry.
Boys frown.
Therefore boys frown because they are angry.
A:",0.6439670920372009
373,"Q: Is this syllogism valid?
All boys are brave.
Boys face their fears.
Therefore boys face their fears because they are brave.
A:",0.8280272483825684
374,"Q: Is this syllogism valid?
All boys are scared.
Boys hide.
Therefore boys hide because they are scared.
A:",0.7389750480651855
375,"Q: Is this syllogism valid?
All boys are smart.
Boys have good ideas.
Therefore boys have good ideas because they are smart.
A:",0.6541003584861755
376,"Q: Is this syllogism valid?
All boys are lazy.
Boys do nothing.
Therefore boys do nothing because they are lazy.
A:",0.5851478576660156
377,"Q: Is this syllogism valid?
All boys are busy.
Boys have no time.
Therefore boys have no time because they are busy.
A:",0.6620343327522278
378,"Q: Is this syllogism valid?
All boys are in a rush.
Boys are late.
Therefore boys are late because they are in a rush.
A:",0.655769407749176
379,"Q: Is this syllogism valid?
All boys are conscientious.
Boys arrive on time.
Therefore boys arrive on time because they are conscientious.
A:",0.6903387308120728
380,"Q: Is this syllogism valid?
All girls are ambitious.
Girls study hard.
Therefore girls study hard because they are ambitious.
A:",0.5558322668075562
381,"Q: Is this syllogism valid?
All girls are friendly.
Girls smile.
Therefore girls smile because they are friendly.
A:",0.6871476173400879
382,"Q: Is this syllogism valid?
All girls are angry.
Girls frown.
Therefore girls frown because they are angry.
A:",0.6656059622764587
383,"Q: Is this syllogism valid?
All girls are brave.
Girls face their fears.
Therefore girls face their fears because they are brave.
A:",0.7636756896972656
384,"Q: Is this syllogism valid?
All girls are scared.
Girls hide.
Therefore girls hide because they are scared.
A:",0.6694913506507874
385,"Q: Is this syllogism valid?
All girls are smart.
Girls have good ideas.
Therefore girls have good ideas because they are smart.
A:",0.5423620343208313
386,"Q: Is this syllogism valid?
All girls are lazy.
Girls do nothing.
Therefore girls do nothing because they are lazy.
A:",0.5214529037475586
387,"Q: Is this syllogism valid?
All girls are busy.
Girls have no time.
Therefore girls have no time because they are busy.
A:",0.585051953792572
388,"Q: Is this syllogism valid?
All girls are in a rush.
Girls are late.
Therefore girls are late because they are in a rush.
A:",0.5803855061531067
389,"Q: Is this syllogism valid?
All girls are conscientious.
Girls arrive on time.
Therefore girls arrive on time because they are conscientious.
A:",0.5864526033401489
390,"Q: Is this syllogism valid?
All people are ambitious.
People study hard.
Therefore people study hard because they are ambitious.
A:",0.5899597406387329
391,"Q: Is this syllogism valid?
All people are friendly.
People smile.
Therefore people smile because they are friendly.
A:",0.6251481175422668
392,"Q: Is this syllogism valid?
All people are angry.
People frown.
Therefore people frown because they are angry.
A:",0.6882559061050415
393,"Q: Is this syllogism valid?
All people are brave.
People face their fears.
Therefore people face their fears because they are brave.
A:",0.83274906873703
394,"Q: Is this syllogism valid?
All people are scared.
People hide.
Therefore people hide because they are scared.
A:",0.8039935827255249
395,"Q: Is this syllogism valid?
All people are smart.
People have good ideas.
Therefore people have good ideas because they are smart.
A:",0.5468271970748901
396,"Q: Is this syllogism valid?
All people are lazy.
People do nothing.
Therefore people do nothing because they are lazy.
A:",0.4898483157157898
397,"Q: Is this syllogism valid?
All people are busy.
People have no time.
Therefore people have no time because they are busy.
A:",0.561247706413269
398,"Q: Is this syllogism valid?
All people are in a rush.
People are late.
Therefore people are late because they are in a rush.
A:",0.5627204775810242
399,"Q: Is this syllogism valid?
All people are conscientious.
People arrive on time.
Therefore people arrive on time because they are conscientious.
A:",0.5434647798538208
400,"Q: Is this a valid argument?
All men are ambitious.
All men study hard.
Therefore men study hard because they are ambitious.
A:",0.46330809593200684
401,"Q: Is this a valid argument?
All men are friendly.
All men smile.
Therefore men smile because they are friendly.
A:",0.4868706464767456
402,"Q: Is this a valid argument?
All men are angry.
All men frown.
Therefore men frown because they are angry.
A:",0.48913663625717163
403,"Q: Is this a valid argument?
All men are brave.
All men face their fears.
Therefore men face their fears because they are brave.
A:",0.6711626648902893
404,"Q: Is this a valid argument?
All men are scared.
All men hide.
Therefore men hide because they are scared.
A:",0.6228699088096619
405,"Q: Is this a valid argument?
All men are smart.
All men have good ideas.
Therefore men have good ideas because they are smart.
A:",0.4369385838508606
406,"Q: Is this a valid argument?
All men are lazy.
All men do nothing.
Therefore men do nothing because they are lazy.
A:",0.4181646406650543
407,"Q: Is this a valid argument?
All men are busy.
All men have no time.
Therefore men have no time because they are busy.
A:",0.5401428937911987
408,"Q: Is this a valid argument?
All men are in a rush.
All men are late.
Therefore men are late because they are in a rush.
A:",0.5010029077529907
409,"Q: Is this a valid argument?
All men are conscientious.
All men arrive on time.
Therefore men arrive on time because they are conscientious.
A:",0.5418867468833923
410,"Q: Is this a valid argument?
All women are ambitious.
All women study hard.
Therefore women study hard because they are ambitious.
A:",0.5029981136322021
411,"Q: Is this a valid argument?
All women are friendly.
All women smile.
Therefore women smile because they are friendly.
A:",0.5156959891319275
412,"Q: Is this a valid argument?
All women are angry.
All women frown.
Therefore women frown because they are angry.
A:",0.5363084673881531
413,"Q: Is this a valid argument?
All women are brave.
All women face their fears.
Therefore women face their fears because they are brave.
A:",0.7115224003791809
414,"Q: Is this a valid argument?
All women are scared.
All women hide.
Therefore women hide because they are scared.
A:",0.6412598490715027
415,"Q: Is this a valid argument?
All women are smart.
All women have good ideas.
Therefore women have good ideas because they are smart.
A:",0.46635717153549194
416,"Q: Is this a valid argument?
All women are lazy.
All women do nothing.
Therefore women do nothing because they are lazy.
A:",0.42985600233078003
417,"Q: Is this a valid argument?
All women are busy.
All women have no time.
Therefore women have no time because they are busy.
A:",0.5166299939155579
418,"Q: Is this a valid argument?
All women are in a rush.
All women are late.
Therefore women are late because they are in a rush.
A:",0.41991353034973145
419,"Q: Is this a valid argument?
All women are conscientious.
All women arrive on time.
Therefore women arrive on time because they are conscientious.
A:",0.546234130859375
420,"Q: Is this a valid argument?
All children are ambitious.
All children study hard.
Therefore children study hard because they are ambitious.
A:",0.5619378685951233
421,"Q: Is this a valid argument?
All children are friendly.
All children smile.
Therefore children smile because they are friendly.
A:",0.6133466362953186
422,"Q: Is this a valid argument?
All children are angry.
All children frown.
Therefore children frown because they are angry.
A:",0.5645620822906494
423,"Q: Is this a valid argument?
All children are brave.
All children face their fears.
Therefore children face their fears because they are brave.
A:",0.7850207686424255
424,"Q: Is this a valid argument?
All children are scared.
All children hide.
Therefore children hide because they are scared.
A:",0.6062853932380676
425,"Q: Is this a valid argument?
All children are smart.
All children have good ideas.
Therefore children have good ideas because they are smart.
A:",0.5145085453987122
426,"Q: Is this a valid argument?
All children are lazy.
All children do nothing.
Therefore children do nothing because they are lazy.
A:",0.534060001373291
427,"Q: Is this a valid argument?
All children are busy.
All children have no time.
Therefore children have no time because they are busy.
A:",0.5494723916053772
428,"Q: Is this a valid argument?
All children are in a rush.
All children are late.
Therefore children are late because they are in a rush.
A:",0.5103142261505127
429,"Q: Is this a valid argument?
All children are conscientious.
All children arrive on time.
Therefore children arrive on time because they are conscientious.
A:",0.5633781552314758
430,"Q: Is this a valid argument?
All teenagers are ambitious.
All teenagers study hard.
Therefore teenagers study hard because they are ambitious.
A:",0.34713995456695557
431,"Q: Is this a valid argument?
All teenagers are friendly.
All teenagers smile.
Therefore teenagers smile because they are friendly.
A:",0.4294782280921936
432,"Q: Is this a valid argument?
All teenagers are angry.
All teenagers frown.
Therefore teenagers frown because they are angry.
A:",0.4349878430366516
433,"Q: Is this a valid argument?
All teenagers are brave.
All teenagers face their fears.
Therefore teenagers face their fears because they are brave.
A:",0.591221272945404
434,"Q: Is this a valid argument?
All teenagers are scared.
All teenagers hide.
Therefore teenagers hide because they are scared.
A:",0.5299158096313477
435,"Q: Is this a valid argument?
All teenagers are smart.
All teenagers have good ideas.
Therefore teenagers have good ideas because they are smart.
A:",0.3675135374069214
436,"Q: Is this a valid argument?
All teenagers are lazy.
All teenagers do nothing.
Therefore teenagers do nothing because they are lazy.
A:",0.37013840675354004
437,"Q: Is this a valid argument?
All teenagers are busy.
All teenagers have no time.
Therefore teenagers have no time because they are busy.
A:",0.46555328369140625
438,"Q: Is this a valid argument?
All teenagers are in a rush.
All teenagers are late.
Therefore teenagers are late because they are in a rush.
A:",0.34277525544166565
439,"Q: Is this a valid argument?
All teenagers are conscientious.
All teenagers arrive on time.
Therefore teenagers arrive on time because they are conscientious.
A:",0.39659741520881653
440,"Q: Is this a valid argument?
All adults are ambitious.
All adults study hard.
Therefore adults study hard because they are ambitious.
A:",0.4125327169895172
441,"Q: Is this a valid argument?
All adults are friendly.
All adults smile.
Therefore adults smile because they are friendly.
A:",0.5005981922149658
442,"Q: Is this a valid argument?
All adults are angry.
All adults frown.
Therefore adults frown because they are angry.
A:",0.517867386341095
443,"Q: Is this a valid argument?
All adults are brave.
All adults face their fears.
Therefore adults face their fears because they are brave.
A:",0.780707836151123
444,"Q: Is this a valid argument?
All adults are scared.
All adults hide.
Therefore adults hide because they are scared.
A:",0.600231945514679
445,"Q: Is this a valid argument?
All adults are smart.
All adults have good ideas.
Therefore adults have good ideas because they are smart.
A:",0.4096619784832001
446,"Q: Is this a valid argument?
All adults are lazy.
All adults do nothing.
Therefore adults do nothing because they are lazy.
A:",0.42646896839141846
447,"Q: Is this a valid argument?
All adults are busy.
All adults have no time.
Therefore adults have no time because they are busy.
A:",0.46142134070396423
