index,loss,correct,pred
894,6.8107075691223145,0, 1
895,3.792198896408081,0, 50
896,10.976678848266602,0, 1
897,10.486047744750977,0, 1
898,10.518375396728516,0, 1
899,10.377144813537598,0, 1
900,1.019897222518921,1, 5
901,0.9293705224990845,1, 5
902,0.925857663154602,1, 5
903,0.8773485422134399,1, 5
904,0.48135387897491455,1, 10
905,0.4044656455516815,1, 10
906,0.5383856892585754,1, 10
907,0.40998706221580505,1, 10
908,1.1464524269104004,1, 20
909,0.8756353855133057,1, 20
910,0.9609504342079163,1, 20
911,0.7604198455810547,1, 20
912,1.0615812540054321,1, 50
913,1.2931917905807495,1, 50
914,1.1610214710235596,1, 50
915,1.1283994913101196,1, 50
916,2.6855952739715576,0, 1
917,2.792717456817627,0, 1
918,2.7884559631347656,0, 1
919,1.3491407632827759,1, 100
920,1.7035001516342163,0, 1
921,1.1632592678070068,1, 5
922,1.2909537553787231,1, 5
923,1.1413447856903076,1, 5
924,0.8355220556259155,1, 10
925,0.6125615835189819,1, 10
926,0.8956236839294434,1, 10
927,0.7276060581207275,1, 10
928,2.310465097427368,0, 1
929,1.2939130067825317,1, 20
930,1.400413990020752,1, 20
931,1.27249014377594,1, 20
932,2.8252813816070557,0, 1
933,3.130937099456787,0, 1
934,3.027907371520996,0, 1
935,2.989893674850464,0, 1
936,4.267405033111572,0, 1
937,4.2457990646362305,0, 1
938,4.470213890075684,0, 1
939,4.213871002197266,0, 1
940,1.2265290021896362,1, 5
941,1.1387428045272827,1, 5
942,1.100171685218811,1, 5
943,1.1183034181594849,1, 5
944,0.6727144718170166,1, 10
945,0.5254465937614441,1, 10
946,0.7308394312858582,1, 10
947,0.6067479848861694,1, 10
948,1.2647953033447266,1, 20
949,1.0740911960601807,1, 20
950,0.9962296485900879,1, 20
951,1.0048446655273438,1, 20
952,1.2677491903305054,1, 50
953,1.3467416763305664,1, 50
954,1.3109861612319946,1, 50
955,1.1983389854431152,1, 50
956,3.4754295349121094,0, 1
957,3.3648457527160645,0, 1
958,3.577139377593994,0, 1
959,3.077989339828491,0, 1
960,1.8781150579452515,0, 1
961,1.7788290977478027,0, 1
962,1.6727622747421265,0, 1
963,1.6778732538223267,0, 1
964,0.7867815494537354,1, 10
965,0.7114802002906799,1, 10
966,0.82664555311203,1, 10
967,0.7555815577507019,1, 10
968,2.500239133834839,0, 1
969,2.346417188644409,0, 1
970,1.3344802856445312,1, 20
971,1.3222788572311401,1, 20
972,2.918600082397461,0, 1
973,3.2828946113586426,0, 1
974,2.880772113800049,0, 1
975,2.826195240020752,0, 1
976,3.749343156814575,0, 1
977,4.214747905731201,0, 1
978,3.8224170207977295,0, 1
979,3.816084146499634,0, 1
980,1.0632171630859375,1, 5
981,0.9365163445472717,1, 5
982,0.9008864164352417,1, 5
983,1.0298125743865967,1, 5
984,0.5131863951683044,1, 10
985,0.42407241463661194,1, 10
986,0.5547860264778137,1, 10
987,0.5305993556976318,1, 10
988,1.081296682357788,1, 20
989,0.9525073766708374,1, 20
990,0.9070300459861755,1, 20
991,0.9377197027206421,1, 20
992,0.9864689707756042,1, 50
993,1.0980991125106812,1, 50
994,1.098175048828125,1, 50
995,1.0788887739181519,1, 50
996,2.512730598449707,0, 1
997,2.5685760974884033,0, 1
998,2.7904419898986816,0, 1
999,2.7001760005950928,0, 1
1000,1.655959129333496,0, 1
1001,1.8776659965515137,0, 1
1002,1.1310046911239624,1, 5
1003,1.7988272905349731,0, 1
1004,0.7648533582687378,1, 10
1005,0.7859945297241211,1, 10
1006,0.7577297687530518,1, 10
1007,0.8685864210128784,1, 10
1008,1.3479628562927246,1, 20
1009,1.4305047988891602,1, 20
1010,1.0537059307098389,1, 20
1011,1.3277435302734375,1, 20
1012,2.726295232772827,0, 1
1013,4.173802852630615,0, 1
1014,1.347614049911499,1, 50
1015,3.5515670776367188,0, 1
1016,4.145319938659668,0, 1
1017,5.020837783813477,0, 1
1018,3.9244003295898438,0, 1
1019,4.7891011238098145,0, 1
1020,4.883456230163574,0, 5
1021,4.751188278198242,0, 5
1022,4.476958751678467,0, 5
1023,4.673165798187256,0, 5
1024,5.222829341888428,0, 10
1025,5.564746856689453,0, 10
1026,5.096869468688965,0, 10
1027,5.241574287414551,0, 10
1028,6.938861846923828,0, 10
1029,6.155735492706299,0, 20
1030,6.099026203155518,0, 20
1031,5.835826873779297,0, 20
1032,6.915382385253906,0, 50
1033,6.456261157989502,0, 50
1034,9.810169219970703,0, 5
1035,6.471582889556885,0, 50
1036,9.982442855834961,0, 5
1037,9.319228172302246,0, 5
1038,9.480143547058105,0, 5
1039,8.932769775390625,0, 10
1040,1.0222468376159668,1, 5
1041,0.8102730512619019,1, 5
1042,0.8704894781112671,1, 5
1043,0.7268953919410706,1, 5
1044,0.47888046503067017,1, 10
1045,0.342072457075119,1, 10
1046,0.5069841742515564,1, 10
1047,0.3764532506465912,1, 10
1048,1.0709903240203857,1, 20
1049,0.7466093897819519,1, 20
1050,0.8638576865196228,1, 20
1051,0.6361526846885681,1, 20
1052,1.0180315971374512,1, 50
1053,0.869968056678772,1, 50
1054,0.9937546253204346,1, 50
1055,0.7750019431114197,1, 50
1056,2.5038812160491943,0, 1
1057,2.4886348247528076,0, 1
1058,2.6023366451263428,0, 1
1059,1.107417106628418,1, 100
1060,0.9751574397087097,1, 5
1061,0.9457041025161743,1, 5
1062,0.7815876603126526,1, 5
1063,0.9531241655349731,1, 5
1064,0.5509006977081299,1, 10
1065,0.5701724886894226,1, 10
1066,0.5561668276786804,1, 10
1067,0.6713079810142517,1, 10
1068,1.0337917804718018,1, 20
1069,1.0239849090576172,1, 20
1070,0.7679744362831116,1, 20
1071,0.9351251125335693,1, 20
1072,1.1669466495513916,1, 50
1073,2.6341769695281982,0, 1
1074,1.1018476486206055,1, 50
1075,1.3567501306533813,1, 50
1076,3.310964822769165,0, 1
1077,4.03884220123291,0, 1
1078,3.2945168018341064,0, 1
1079,4.2159905433654785,0, 1
1080,2.21085262298584,0, 2
1081,2.051025629043579,0, 5
1082,2.1138031482696533,0, 5
1083,2.1991171836853027,0, 5
1084,3.243762731552124,0, 10
1085,3.077599048614502,0, 10
1086,2.9053802490234375,0, 10
1087,2.8613061904907227,0, 10
1088,6.1421027183532715,0, 2
1089,4.480103492736816,0, 20
1090,4.192094326019287,0, 20
1091,4.210268497467041,0, 20
1092,6.282790660858154,0, 2
1093,3.887702703475952,0, 50
1094,6.738212585449219,0, 1
1095,3.8593575954437256,0, 50
1096,11.482378959655762,0, 1
1097,10.574411392211914,0, 1
1098,11.067129135131836,0, 1
1099,10.56253719329834,0, 1
1100,1.032379150390625,1, 5
1101,0.8983180522918701,1, 5
1102,0.8959909081459045,1, 5
1103,0.8441097736358643,1, 5
1104,0.46884506940841675,1, 10
1105,0.3982284963130951,1, 10
1106,0.4914027452468872,1, 10
1107,0.400948166847229,1, 10
1108,1.1245099306106567,1, 20
1109,0.8749176859855652,1, 20
1110,0.9015957117080688,1, 20
1111,0.769524097442627,1, 20
1112,1.0683298110961914,1, 50
1113,1.3680517673492432,1, 50
1114,1.1057281494140625,1, 50
1115,1.2010605335235596,1, 50
1116,2.5303866863250732,0, 1
1117,2.934494733810425,0, 1
1118,1.2576258182525635,1, 100
1119,2.651740312576294,0, 1
1120,1.8187106847763062,0, 1
1121,1.1824394464492798,1, 5
1122,1.6206867694854736,0, 1
1123,1.187684416770935,1, 5
1124,0.8925784826278687,1, 10
1125,0.637687623500824,1, 10
1126,0.8986109495162964,1, 10
1127,0.7485978603363037,1, 10
1128,2.4687702655792236,0, 1
1129,1.3094136714935303,1, 20
1130,1.432664394378662,1, 20
1131,1.2887197732925415,1, 20
1132,3.0478501319885254,0, 1
1133,3.2894811630249023,0, 1
1134,3.0747199058532715,0, 1
1135,3.1166250705718994,0, 1
1136,4.156675338745117,0, 1
1137,4.374736309051514,0, 1
1138,4.185575485229492,0, 1
1139,4.2600531578063965,0, 1
1140,1.2853562831878662,1, 5
1141,1.2545299530029297,1, 5
1142,1.1115208864212036,1, 5
1143,1.2184923887252808,1, 5
1144,0.7084048390388489,1, 10
1145,0.5880434513092041,1, 10
1146,0.7399700880050659,1, 10
1147,0.6759000420570374,1, 10
1148,1.245306134223938,1, 20
1149,1.1759366989135742,1, 20
1150,0.9601703882217407,1, 20
1151,1.083938717842102,1, 20
1152,1.3368782997131348,1, 50
1153,2.8941946029663086,0, 1
1154,1.308529257774353,1, 50
1155,1.4278393983840942,1, 50
1156,3.588390588760376,0, 1
1157,3.811121702194214,0, 1
1158,3.5343196392059326,0, 1
1159,3.445660352706909,0, 1
1160,1.9089728593826294,0, 1
1161,1.8309954404830933,0, 1
1162,1.3311576843261719,1, 5
1163,1.7050343751907349,0, 1
1164,0.8363562822341919,1, 10
1165,0.7867699861526489,1, 10
1166,0.8372974395751953,1, 10
1167,0.806950569152832,1, 10
1168,2.5251693725585938,0, 1
1169,2.445064067840576,0, 1
1170,1.2776172161102295,1, 20
1171,1.3556263446807861,1, 20
1172,3.047609329223633,0, 1
1173,3.545197010040283,0, 1
1174,2.7733025550842285,0, 1
1175,3.003204584121704,0, 1
1176,3.740311861038208,0, 1
1177,4.436676025390625,0, 1
1178,3.583871364593506,0, 1
1179,3.985694646835327,0, 1
1180,1.1329505443572998,1, 5
1181,0.9217483997344971,1, 5
1182,0.8961368203163147,1, 5
1183,1.0022977590560913,1, 5
1184,0.5392879247665405,1, 10
1185,0.4471740126609802,1, 10
1186,0.536427915096283,1, 10
1187,0.5498010516166687,1, 10
1188,1.1483237743377686,1, 20
1189,0.9588443040847778,1, 20
1190,0.8779224753379822,1, 20
1191,0.9374986290931702,1, 20
1192,1.1241105794906616,1, 50
1193,1.1491032838821411,1, 50
1194,1.1135753393173218,1, 50
1195,1.1145799160003662,1, 50
1196,2.583263874053955,0, 1
1197,2.6502528190612793,0, 1
1198,2.591259479522705,0, 1
1199,2.717885971069336,0, 1
1200,1.145048975944519,1, 5
1201,1.676210641860962,0, 1
1202,0.9259319305419922,1, 5
1203,1.6634948253631592,0, 1
1204,0.6980257034301758,1, 10
1205,0.6798661351203918,1, 10
1206,0.6443062424659729,1, 10
1207,0.7583478093147278,1, 10
1208,1.34283447265625,1, 20
1209,1.3123137950897217,1, 20
1210,1.0140708684921265,1, 20
1211,1.2245932817459106,1, 20
1212,2.495637893676758,0, 1
1213,3.4875855445861816,0, 1
1214,1.1829966306686401,1, 50
1215,2.9446566104888916,0, 1
1216,3.85048246383667,0, 1
1217,3.939805030822754,0, 1
1218,3.3973910808563232,0, 1
1219,3.567385196685791,0, 1
1220,5.1066575050354,0, 5
1221,5.100864887237549,0, 5
1222,4.760777950286865,0, 5
1223,4.993553638458252,0, 5
1224,5.444624900817871,0, 10
1225,5.822212219238281,0, 10
1226,5.368730545043945,0, 10
1227,5.479300498962402,0, 10
1228,7.537193775177002,0, 5
1229,6.176443099975586,0, 20
1230,7.580489158630371,0, 5
1231,5.817020893096924,0, 20
1232,11.00320816040039,0, 5
1233,7.092957019805908,0, 50
1234,10.479205131530762,0, 5
1235,7.125721454620361,0, 50
1236,10.449934005737305,0, 5
1237,10.067644119262695,0, 5
1238,9.974764823913574,0, 5
1239,9.663107872009277,0, 10
1240,0.9313288927078247,1, 5
1241,0.7311258316040039,1, 5
1242,0.8154668211936951,1, 5
1243,0.727866530418396,1, 5
1244,0.4707687497138977,1, 10
1245,0.29916098713874817,1, 10
1246,0.49364978075027466,1, 10
1247,0.34600064158439636,1, 10
1248,1.1207748651504517,1, 20
1249,0.7319966554641724,1, 20
1250,0.9604668617248535,1, 20
1251,0.6763080954551697,1, 20
1252,0.9978116750717163,1, 50
1253,0.743468165397644,1, 50
1254,1.0288273096084595,1, 50
1255,0.7034491896629333,1, 50
1256,2.2368600368499756,0, 1
1257,0.9876527786254883,1, 100
1258,2.384531259536743,0, 1
1259,0.8717163801193237,1, 100
1260,0.8529872298240662,1, 5
1261,0.8179317116737366,1, 5
1262,0.7341220378875732,1, 5
1263,0.8608908653259277,1, 5
1264,0.4962526559829712,1, 10
1265,0.47392797470092773,1, 10
1266,0.5403398275375366,1, 10
1267,0.5796912908554077,1, 10
1268,0.9603182673454285,1, 20
1269,0.8694660663604736,1, 20
1270,0.7943884134292603,1, 20
1271,0.8122711181640625,1, 20
1272,0.9789015054702759,1, 50
1273,1.1182299852371216,1, 50
1274,1.0215336084365845,1, 50
1275,1.0748642683029175,1, 50
1276,2.713707685470581,0, 1
1277,3.0587987899780273,0, 1
1278,2.897484540939331,0, 1
1279,3.2221829891204834,0, 1
1280,2.2520840167999268,0, 2
1281,2.077810525894165,0, 5
1282,2.1702966690063477,0, 5
1283,2.261870861053467,0, 5
1284,3.343360424041748,0, 10
1285,3.3347487449645996,0, 10
1286,2.990440845489502,0, 10
1287,3.1016905307769775,0, 10
1288,6.158766746520996,0, 2
1289,4.472406387329102,0, 20
1290,4.243762493133545,0, 20
1291,4.229426383972168,0, 20
1292,6.404205799102783,0, 1
1293,3.7316861152648926,0, 50
1294,6.549313068389893,0, 1
1295,3.6588633060455322,0, 50
1296,11.687704086303711,0, 1
1297,11.303218841552734,0, 1
1298,11.277762413024902,0, 1
1299,11.493325233459473,0, 1
1300,0.8606952428817749,1, 5
1301,0.7825184464454651,1, 5
1302,0.7576607465744019,1, 5
1303,0.7671977281570435,1, 5
1304,0.42526835203170776,1, 10
1305,0.3528348207473755,1, 10
1306,0.44298914074897766,1, 10
1307,0.3625538945198059,1, 10
1308,1.0844660997390747,1, 20
1309,0.7977104783058167,1, 20
1310,0.9144739508628845,1, 20
1311,0.6992570161819458,1, 20
1312,0.9722267389297485,1, 50
1313,1.131766676902771,1, 50
1314,1.0374608039855957,1, 50
1315,0.9813930988311768,1, 50
1316,1.1333839893341064,1, 100
1317,1.119663953781128,1, 100
1318,1.1099131107330322,1, 100
1319,0.9847477674484253,1, 100
1320,1.172973394393921,1, 5
1321,0.953326940536499,1, 5
1322,1.084145188331604,1, 5
1323,1.0084420442581177,1, 5
1324,0.7697955369949341,1, 10
1325,0.5392875075340271,1, 10
1326,0.79558265209198,1, 10
1327,0.6279088854789734,1, 10
1328,2.3369381427764893,0, 1
1329,1.228630781173706,1, 20
1330,2.199549436569214,0, 1
1331,1.2521182298660278,1, 20
1332,2.637345790863037,0, 1
1333,2.820524215698242,0, 1
1334,2.8724801540374756,0, 1
1335,2.7203075885772705,0, 1
1336,3.2709543704986572,0, 1
1337,3.393275737762451,0, 1
1338,3.623760938644409,0, 1
1339,3.319866418838501,0, 1
1340,1.1494600772857666,1, 5
1341,1.077840805053711,1, 5
1342,0.9964178204536438,1, 5
1343,1.1228702068328857,1, 5
1344,0.659467875957489,1, 10
1345,0.4999847114086151,1, 10
1346,0.6760721206665039,1, 10
1347,0.5784143805503845,1, 10
1348,1.268576979637146,1, 20
1349,0.9926920533180237,1, 20
1350,0.9824369549751282,1, 20
1351,0.9623273611068726,1, 20
1352,1.195162057876587,1, 50
1353,1.1556179523468018,1, 50
1354,1.1739864349365234,1, 50
1355,1.0621285438537598,1, 50
1356,3.109832286834717,0, 1
1357,2.5598368644714355,0, 1
1358,3.0341057777404785,0, 1
1359,2.254326343536377,0, 1
1360,1.6277213096618652,0, 1
1361,1.6085649728775024,0, 1
1362,1.1733834743499756,1, 5
1363,1.5331443548202515,0, 1
1364,0.7289214730262756,1, 10
1365,0.6306222677230835,1, 10
1366,0.7279859185218811,1, 10
1367,0.6609107255935669,1, 10
1368,2.393442153930664,0, 1
1369,2.1970415115356445,0, 1
1370,1.2192498445510864,1, 20
1371,1.2464991807937622,1, 20
1372,2.4819631576538086,0, 1
1373,2.9518017768859863,0, 1
1374,1.2769097089767456,1, 50
1375,2.5479769706726074,0, 1
1376,2.9922547340393066,0, 1
1377,3.559058666229248,0, 1
1378,2.894075393676758,0, 1
1379,3.196910858154297,0, 1
1380,0.9001401662826538,1, 5
1381,0.7857953906059265,1, 5
1382,0.7148462533950806,1, 5
1383,0.8827910423278809,1, 5
1384,0.47369879484176636,1, 10
1385,0.3968598246574402,1, 10
1386,0.4755494296550751,1, 10
1387,0.4944191873073578,1, 10
1388,1.095662236213684,1, 20
1389,0.9293018579483032,1, 20
1390,0.9053785800933838,1, 20
1391,0.9495964050292969,1, 20
1392,0.9986305236816406,1, 50
1393,0.9625695943832397,1, 50
1394,1.059624433517456,1, 50
1395,0.9678173661231995,1, 50
1396,1.111876130104065,1, 100
1397,1.0802159309387207,1, 100
1398,1.2115166187286377,1, 100
1399,1.1470696926116943,1, 100
1400,1.643837571144104,0, 1
1401,1.6929235458374023,0, 1
1402,1.1062387228012085,1, 5
1403,1.6578773260116577,0, 1
1404,0.7734688520431519,1, 10
1405,0.6856707334518433,1, 10
1406,0.7223045229911804,1, 10
1407,0.7845599055290222,1, 10
1408,1.344026803970337,1, 20
1409,1.2658840417861938,1, 20
1410,0.9940685033798218,1, 20
1411,1.1859022378921509,1, 20
1412,2.7676339149475098,0, 1
1413,3.8387224674224854,0, 1
1414,1.3268121480941772,1, 50
1415,3.1994221210479736,0, 1
1416,4.222489356994629,0, 1
1417,4.529420852661133,0, 1
1418,3.883928060531616,0, 1
1419,4.242055416107178,0, 1
1420,4.865710258483887,0, 5
1421,4.820738315582275,0, 5
1422,4.467520236968994,0, 5
1423,4.664196968078613,0, 5
1424,5.247434616088867,0, 10
1425,5.623417854309082,0, 10
1426,5.130741119384766,0, 10
1427,5.2810564041137695,0, 10
1428,6.9416117668151855,0, 10
1429,6.3164801597595215,0, 20
1430,6.087698459625244,0, 20
1431,5.998268127441406,0, 20
1432,9.657123565673828,0, 5
1433,6.161087512969971,0, 50
1434,9.116588592529297,0, 5
1435,6.093174457550049,0, 50
1436,9.259410858154297,0, 5
1437,8.82089900970459,0, 5
1438,8.720600128173828,0, 5
1439,8.827720642089844,0, 5
1440,0.8331660628318787,1, 5
1441,0.6132199764251709,1, 5
1442,0.7206244468688965,1, 5
1443,0.5744160413742065,1, 5
1444,0.3531174957752228,1, 10
1445,0.2132032811641693,1, 10
1446,0.3895687460899353,1, 10
1447,0.255178302526474,1, 10
1448,0.903727114200592,1, 20
1449,0.5611572265625,1, 20
1450,0.7567043900489807,1, 20
1451,0.5043489933013916,1, 20
1452,0.9149019718170166,1, 50
1453,0.6450563073158264,1, 50
1454,0.916459321975708,1, 50
1455,0.6078827381134033,1, 50
1456,1.0886757373809814,1, 100
1457,0.9431653022766113,1, 100
1458,1.127915620803833,1, 100
1459,0.8610410094261169,1, 100
1460,0.8851571083068848,1, 5
1461,0.7753554582595825,1, 5
1462,0.7303785085678101,1, 5
1463,0.809560239315033,1, 5
1464,0.5101996660232544,1, 10
1465,0.44706645607948303,1, 10
1466,0.5247898697853088,1, 10
1467,0.5568152070045471,1, 10
1468,0.968980610370636,1, 20
1469,0.8408163785934448,1, 20
1470,0.7478681206703186,1, 20
1471,0.7924233078956604,1, 20
1472,1.0782406330108643,1, 50
1473,1.1742427349090576,1, 50
1474,1.05063796043396,1, 50
1475,1.1256465911865234,1, 50
1476,2.9943699836730957,0, 1
1477,3.3193578720092773,0, 1
1478,3.071216344833374,0, 1
1479,3.6122255325317383,0, 1
1480,2.19893217086792,0, 2
1481,2.0463526248931885,0, 5
1482,2.0961923599243164,0, 5
1483,2.2158610820770264,0, 5
1484,3.2166857719421387,0, 10
1485,3.0670833587646484,0, 10
1486,2.8043746948242188,0, 10
1487,2.8171005249023438,0, 10
1488,6.214019298553467,0, 2
1489,4.536722183227539,0, 20
1490,4.250182628631592,0, 20
1491,4.266412734985352,0, 20
1492,6.6683502197265625,0, 1
1493,3.9757232666015625,0, 50
1494,6.708806037902832,0, 1
1495,3.931382656097412,0, 50
1496,10.859475135803223,0, 1
1497,10.278751373291016,0, 1
1498,10.34397029876709,0, 1
1499,10.136251449584961,0, 1
1500,0.9266345500946045,1, 5
1501,0.6926236152648926,1, 5
1502,0.8078002333641052,1, 5
1503,0.683686375617981,1, 5
1504,0.4335037171840668,1, 10
1505,0.325918972492218,1, 10
1506,0.4407607614994049,1, 10
1507,0.33702996373176575,1, 10
1508,1.0842111110687256,1, 20
1509,0.747228741645813,1, 20
1510,0.8484597206115723,1, 20
1511,0.6472524404525757,1, 20
1512,1.0527122020721436,1, 50
1513,1.1922770738601685,1, 50
1514,1.0675047636032104,1, 50
1515,1.0186529159545898,1, 50
1516,1.2918812036514282,1, 100
1517,1.3357223272323608,1, 100
1518,1.187941074371338,1, 100
1519,1.2453945875167847,1, 100
1520,1.6339002847671509,0, 1
1521,1.0257829427719116,1, 5
1522,1.1989415884017944,1, 5
1523,1.0330904722213745,1, 5
1524,0.7859505414962769,1, 10
1525,0.5443392992019653,1, 10
1526,0.7927172780036926,1, 10
1527,0.648997962474823,1, 10
1528,2.250758647918701,0, 1
1529,1.1982537508010864,1, 20
1530,1.2997527122497559,1, 20
1531,1.1941369771957397,1, 20
1532,2.8410496711730957,0, 1
1533,3.0762131214141846,0, 1
1534,2.9171061515808105,0, 1
1535,2.909306526184082,0, 1
1536,3.944124221801758,0, 1
1537,4.143249988555908,0, 1
1538,4.017330646514893,0, 1
1539,4.08521032333374,0, 1
1540,1.2647643089294434,1, 5
1541,1.0320597887039185,1, 5
1542,1.0927144289016724,1, 5
1543,1.0451607704162598,1, 5
1544,0.6644480228424072,1, 10
1545,0.4639749825000763,1, 10
1546,0.6953648924827576,1, 10
1547,0.5519384145736694,1, 10
1548,1.2375304698944092,1, 20
1549,0.9587583541870117,1, 20
1550,0.9249610304832458,1, 20
1551,0.9187567234039307,1, 20
1552,1.304992914199829,1, 50
1553,1.2911880016326904,1, 50
1554,1.2748498916625977,1, 50
1555,1.1644771099090576,1, 50
1556,3.495651960372925,0, 1
1557,3.1950159072875977,0, 1
1558,3.4626829624176025,0, 1
1559,2.9961462020874023,0, 1
1560,1.8464722633361816,0, 1
1561,1.6305067539215088,0, 1
1562,1.3138103485107422,1, 5
1563,1.273900032043457,1, 5
1564,0.7994540333747864,1, 10
1565,0.6543220281600952,1, 10
1566,0.8000543117523193,1, 10
1567,0.6810398697853088,1, 10
1568,2.5027928352355957,0, 1
1569,1.4540815353393555,1, 20
1570,1.2456029653549194,1, 20
1571,1.2106926441192627,1, 20
1572,2.985783100128174,0, 1
1573,3.197392702102661,0, 1
1574,2.7413909435272217,0, 1
1575,2.710007667541504,0, 1
1576,3.6932010650634766,0, 1
1577,4.040509223937988,0, 1
1578,3.58733868598938,0, 1
1579,3.6035008430480957,0, 1
1580,0.9690488576889038,1, 5
1581,0.7831158638000488,1, 5
1582,0.7850132584571838,1, 5
1583,0.8854378461837769,1, 5
1584,0.4798109531402588,1, 10
1585,0.37330228090286255,1, 10
1586,0.4864584803581238,1, 10
1587,0.47649234533309937,1, 10
1588,1.0559680461883545,1, 20
1589,0.8424028158187866,1, 20
1590,0.8309395909309387,1, 20
1591,0.8449051976203918,1, 20
1592,1.0802764892578125,1, 50
1593,1.0260958671569824,1, 50
1594,1.1160454750061035,1, 50
1595,0.9976867437362671,1, 50
1596,2.4391419887542725,0, 1
1597,1.2268620729446411,1, 100
1598,2.547541618347168,0, 1
1599,1.3118245601654053,1, 100
1600,1.23155677318573,1, 5
1601,1.8688019514083862,0, 1
1602,1.035304069519043,1, 5
1603,1.7567297220230103,0, 1
1604,0.6851266622543335,1, 10
1605,0.7558579444885254,1, 10
1606,0.6800374388694763,1, 10
1607,0.8603739738464355,1, 10
1608,1.2860552072525024,1, 20
1609,1.4175822734832764,1, 20
1610,1.0172207355499268,1, 20
1611,1.3465975522994995,1, 20
1612,2.7181572914123535,0, 1
1613,4.06228494644165,0, 1
1614,1.3613801002502441,1, 50
1615,3.4774303436279297,0, 1
1616,4.383877754211426,0, 1
1617,4.964126110076904,0, 1
1618,4.202517509460449,0, 1
1619,4.789308547973633,0, 1
1620,5.076969623565674,0, 5
1621,4.994359016418457,0, 5
1622,4.725337028503418,0, 5
1623,4.859560489654541,0, 5
1624,5.329278469085693,0, 10
1625,5.595115661621094,0, 10
1626,5.252979278564453,0, 10
1627,5.289241313934326,0, 10
1628,7.048933506011963,0, 10
1629,6.192363262176514,0, 20
1630,6.235021114349365,0, 20
1631,5.943006992340088,0, 20
1632,7.215691089630127,0, 50
1633,6.677734375,0, 50
1634,10.404751777648926,0, 5
1635,6.7800445556640625,0, 50
1636,10.432361602783203,0, 5
1637,9.664459228515625,0, 5
1638,10.072929382324219,0, 5
1639,9.359160423278809,0, 10
1640,0.8090954422950745,1, 5
1641,0.6083313226699829,1, 5
1642,0.7300658226013184,1, 5
1643,0.5566266179084778,1, 5
1644,0.3629484474658966,1, 10
1645,0.2342764437198639,1, 10
1646,0.41445720195770264,1, 10
1647,0.28940126299858093,1, 10
1648,0.9613280296325684,1, 20
1649,0.6272616982460022,1, 20
1650,0.8664708137512207,1, 20
1651,0.5860291719436646,1, 20
1652,0.8809065222740173,1, 50
1653,0.6585647463798523,1, 50
1654,0.9158589839935303,1, 50
1655,0.6182671189308167,1, 50
1656,1.2024513483047485,1, 100
1657,1.0556640625,1, 100
1658,2.5962255001068115,0, 1
1659,0.9775182008743286,1, 100
1660,0.9349825382232666,1, 5
1661,0.960801362991333,1, 5
1662,0.8009910583496094,1, 5
1663,0.9529430866241455,1, 5
1664,0.5427202582359314,1, 10
1665,0.5472205281257629,1, 10
1666,0.577002227306366,1, 10
1667,0.6572203636169434,1, 10
1668,1.0670313835144043,1, 20
1669,1.0595216751098633,1, 20
1670,0.8740888833999634,1, 20
1671,0.9804093837738037,1, 20
1672,1.1329516172409058,1, 50
1673,2.5511958599090576,0, 1
1674,1.1303457021713257,1, 50
1675,1.3269973993301392,1, 50
1676,3.3737895488739014,0, 1
1677,3.9806008338928223,0, 1
1678,3.5512351989746094,0, 1
1679,4.238576889038086,0, 1
1680,2.1975908279418945,0, 2
1681,2.0378754138946533,0, 5
1682,2.089982509613037,0, 5
1683,2.207362651824951,0, 5
1684,3.3444318771362305,0, 10
1685,3.200807571411133,0, 10
1686,2.9959895610809326,0, 10
1687,2.9730184078216553,0, 10
1688,6.069377899169922,0, 2
1689,4.383686065673828,0, 20
1690,4.209407806396484,0, 20
1691,4.127354621887207,0, 20
1692,6.781608581542969,0, 1
1693,3.9062047004699707,0, 50
1694,6.971415042877197,0, 1
1695,3.9193274974823,0, 50
1696,11.978194236755371,0, 1
1697,11.091230392456055,0, 1
1698,11.610349655151367,0, 1
1699,11.13023853302002,0, 1
1700,0.979698896408081,1, 5
1701,0.8746992945671082,1, 5
1702,0.8447923064231873,1, 5
1703,0.8088733553886414,1, 5
1704,0.4647548794746399,1, 10
1705,0.39099106192588806,1, 10
1706,0.48014479875564575,1, 10
1707,0.39917120337486267,1, 10
1708,1.1290860176086426,1, 20
1709,0.851033091545105,1, 20
1710,0.9143918752670288,1, 20
1711,0.7475276589393616,1, 20
1712,1.060952067375183,1, 50
1713,1.2721242904663086,1, 50
1714,1.073042869567871,1, 50
1715,1.1000328063964844,1, 50
1716,2.596658945083618,0, 1
1717,2.7936153411865234,0, 1
1718,2.542022466659546,0, 1
1719,2.5764265060424805,0, 1
1720,1.6080217361450195,0, 1
1721,1.146160364151001,1, 5
1722,1.2212085723876953,1, 5
1723,1.1291512250900269,1, 5
1724,0.8140628933906555,1, 10
1725,0.6164668202400208,1, 10
1726,0.8370609879493713,1, 10
1727,0.7312600612640381,1, 10
1728,2.3372879028320312,0, 1
1729,1.3268874883651733,1, 20
1730,1.4065301418304443,1, 20
1731,1.32368803024292,1, 20
1732,2.816495895385742,0, 1
1733,3.1437337398529053,0, 1
1734,2.946174144744873,0, 1
1735,3.004988431930542,0, 1
1736,4.098060131072998,0, 1
1737,4.3015828132629395,0, 1
1738,4.34280252456665,0, 1
1739,4.333131313323975,0, 1
