,prompt,classes,answer_index
361,"Q: James had a fair 8-sided die and rolled it 3 times. Not a single roll came up 1. Is James now less likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
362,"Q: James had a fair 8-sided die and rolled it 3 times. Not a single roll came up 1. Is James now equally likely to roll 1 on the next roll?
A:","[' Yes', ' No']",0
363,"Q: James had a fair 8-sided die and rolled it 5 times. Not a single roll came up 1. Is James now more likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
364,"Q: James had a fair 8-sided die and rolled it 5 times. Not a single roll came up 1. Is James now less likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
365,"Q: James had a fair 8-sided die and rolled it 5 times. Not a single roll came up 1. Is James now equally likely to roll 1 on the next roll?
A:","[' Yes', ' No']",0
366,"Q: James had a fair 8-sided die and rolled it 10 times. Not a single roll came up 1. Is James now more likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
367,"Q: James had a fair 8-sided die and rolled it 10 times. Not a single roll came up 1. Is James now less likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
368,"Q: James had a fair 8-sided die and rolled it 10 times. Not a single roll came up 1. Is James now equally likely to roll 1 on the next roll?
A:","[' Yes', ' No']",0
369,"Q: James had a fair 8-sided die and rolled it 25 times. Not a single roll came up 1. Is James now more likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
370,"Q: James had a fair 8-sided die and rolled it 25 times. Not a single roll came up 1. Is James now less likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
371,"Q: James had a fair 8-sided die and rolled it 25 times. Not a single roll came up 1. Is James now equally likely to roll 1 on the next roll?
A:","[' Yes', ' No']",0
372,"Q: James had a fair 8-sided die and rolled it 50 times. Not a single roll came up 1. Is James now more likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
373,"Q: James had a fair 8-sided die and rolled it 50 times. Not a single roll came up 1. Is James now less likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
374,"Q: James had a fair 8-sided die and rolled it 50 times. Not a single roll came up 1. Is James now equally likely to roll 1 on the next roll?
A:","[' Yes', ' No']",0
375,"Q: James had a fair 8-sided die and rolled it 3 times. Not a single roll came up 2. Is James now more likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
376,"Q: James had a fair 8-sided die and rolled it 3 times. Not a single roll came up 2. Is James now less likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
377,"Q: James had a fair 8-sided die and rolled it 3 times. Not a single roll came up 2. Is James now equally likely to roll 2 on the next roll?
A:","[' Yes', ' No']",0
378,"Q: James had a fair 8-sided die and rolled it 5 times. Not a single roll came up 2. Is James now more likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
379,"Q: James had a fair 8-sided die and rolled it 5 times. Not a single roll came up 2. Is James now less likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
380,"Q: James had a fair 8-sided die and rolled it 5 times. Not a single roll came up 2. Is James now equally likely to roll 2 on the next roll?
A:","[' Yes', ' No']",0
381,"Q: James had a fair 8-sided die and rolled it 10 times. Not a single roll came up 2. Is James now more likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
382,"Q: James had a fair 8-sided die and rolled it 10 times. Not a single roll came up 2. Is James now less likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
383,"Q: James had a fair 8-sided die and rolled it 10 times. Not a single roll came up 2. Is James now equally likely to roll 2 on the next roll?
A:","[' Yes', ' No']",0
384,"Q: James had a fair 8-sided die and rolled it 25 times. Not a single roll came up 2. Is James now more likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
385,"Q: James had a fair 8-sided die and rolled it 25 times. Not a single roll came up 2. Is James now less likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
386,"Q: James had a fair 8-sided die and rolled it 25 times. Not a single roll came up 2. Is James now equally likely to roll 2 on the next roll?
A:","[' Yes', ' No']",0
387,"Q: James had a fair 8-sided die and rolled it 50 times. Not a single roll came up 2. Is James now more likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
388,"Q: James had a fair 8-sided die and rolled it 50 times. Not a single roll came up 2. Is James now less likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
389,"Q: James had a fair 8-sided die and rolled it 50 times. Not a single roll came up 2. Is James now equally likely to roll 2 on the next roll?
A:","[' Yes', ' No']",0
390,"Q: James had a fair 8-sided die and rolled it 3 times. Not a single roll came up 5. Is James now more likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
391,"Q: James had a fair 8-sided die and rolled it 3 times. Not a single roll came up 5. Is James now less likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
392,"Q: James had a fair 8-sided die and rolled it 3 times. Not a single roll came up 5. Is James now equally likely to roll 5 on the next roll?
A:","[' Yes', ' No']",0
393,"Q: James had a fair 8-sided die and rolled it 5 times. Not a single roll came up 5. Is James now more likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
394,"Q: James had a fair 8-sided die and rolled it 5 times. Not a single roll came up 5. Is James now less likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
395,"Q: James had a fair 8-sided die and rolled it 5 times. Not a single roll came up 5. Is James now equally likely to roll 5 on the next roll?
A:","[' Yes', ' No']",0
396,"Q: James had a fair 8-sided die and rolled it 10 times. Not a single roll came up 5. Is James now more likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
397,"Q: James had a fair 8-sided die and rolled it 10 times. Not a single roll came up 5. Is James now less likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
398,"Q: James had a fair 8-sided die and rolled it 10 times. Not a single roll came up 5. Is James now equally likely to roll 5 on the next roll?
A:","[' Yes', ' No']",0
399,"Q: James had a fair 8-sided die and rolled it 25 times. Not a single roll came up 5. Is James now more likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
400,"Q: James had a fair 8-sided die and rolled it 25 times. Not a single roll came up 5. Is James now less likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
401,"Q: James had a fair 8-sided die and rolled it 25 times. Not a single roll came up 5. Is James now equally likely to roll 5 on the next roll?
A:","[' Yes', ' No']",0
402,"Q: James had a fair 8-sided die and rolled it 50 times. Not a single roll came up 5. Is James now more likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
403,"Q: James had a fair 8-sided die and rolled it 50 times. Not a single roll came up 5. Is James now less likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
404,"Q: James had a fair 8-sided die and rolled it 50 times. Not a single roll came up 5. Is James now equally likely to roll 5 on the next roll?
A:","[' Yes', ' No']",0
405,"Q: James had a fair 8-sided die and rolled it 3 times. Not a single roll came up 6. Is James now more likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
406,"Q: James had a fair 8-sided die and rolled it 3 times. Not a single roll came up 6. Is James now less likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
407,"Q: James had a fair 8-sided die and rolled it 3 times. Not a single roll came up 6. Is James now equally likely to roll 6 on the next roll?
A:","[' Yes', ' No']",0
408,"Q: James had a fair 8-sided die and rolled it 5 times. Not a single roll came up 6. Is James now more likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
409,"Q: James had a fair 8-sided die and rolled it 5 times. Not a single roll came up 6. Is James now less likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
410,"Q: James had a fair 8-sided die and rolled it 5 times. Not a single roll came up 6. Is James now equally likely to roll 6 on the next roll?
A:","[' Yes', ' No']",0
411,"Q: James had a fair 8-sided die and rolled it 10 times. Not a single roll came up 6. Is James now more likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
412,"Q: James had a fair 8-sided die and rolled it 10 times. Not a single roll came up 6. Is James now less likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
413,"Q: James had a fair 8-sided die and rolled it 10 times. Not a single roll came up 6. Is James now equally likely to roll 6 on the next roll?
A:","[' Yes', ' No']",0
414,"Q: James had a fair 8-sided die and rolled it 25 times. Not a single roll came up 6. Is James now more likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
415,"Q: James had a fair 8-sided die and rolled it 25 times. Not a single roll came up 6. Is James now less likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
416,"Q: James had a fair 8-sided die and rolled it 25 times. Not a single roll came up 6. Is James now equally likely to roll 6 on the next roll?
A:","[' Yes', ' No']",0
417,"Q: James had a fair 8-sided die and rolled it 50 times. Not a single roll came up 6. Is James now more likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
418,"Q: James had a fair 8-sided die and rolled it 50 times. Not a single roll came up 6. Is James now less likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
419,"Q: James had a fair 8-sided die and rolled it 50 times. Not a single roll came up 6. Is James now equally likely to roll 6 on the next roll?
A:","[' Yes', ' No']",0
420,"Q: James had a fair 12-sided die and rolled it 3 times. Not a single roll came up 1. Is James now more likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
421,"Q: James had a fair 12-sided die and rolled it 3 times. Not a single roll came up 1. Is James now less likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
422,"Q: James had a fair 12-sided die and rolled it 3 times. Not a single roll came up 1. Is James now equally likely to roll 1 on the next roll?
A:","[' Yes', ' No']",0
423,"Q: James had a fair 12-sided die and rolled it 5 times. Not a single roll came up 1. Is James now more likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
424,"Q: James had a fair 12-sided die and rolled it 5 times. Not a single roll came up 1. Is James now less likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
425,"Q: James had a fair 12-sided die and rolled it 5 times. Not a single roll came up 1. Is James now equally likely to roll 1 on the next roll?
A:","[' Yes', ' No']",0
426,"Q: James had a fair 12-sided die and rolled it 10 times. Not a single roll came up 1. Is James now more likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
427,"Q: James had a fair 12-sided die and rolled it 10 times. Not a single roll came up 1. Is James now less likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
428,"Q: James had a fair 12-sided die and rolled it 10 times. Not a single roll came up 1. Is James now equally likely to roll 1 on the next roll?
A:","[' Yes', ' No']",0
429,"Q: James had a fair 12-sided die and rolled it 25 times. Not a single roll came up 1. Is James now more likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
430,"Q: James had a fair 12-sided die and rolled it 25 times. Not a single roll came up 1. Is James now less likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
431,"Q: James had a fair 12-sided die and rolled it 25 times. Not a single roll came up 1. Is James now equally likely to roll 1 on the next roll?
A:","[' Yes', ' No']",0
432,"Q: James had a fair 12-sided die and rolled it 50 times. Not a single roll came up 1. Is James now more likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
433,"Q: James had a fair 12-sided die and rolled it 50 times. Not a single roll came up 1. Is James now less likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
434,"Q: James had a fair 12-sided die and rolled it 50 times. Not a single roll came up 1. Is James now equally likely to roll 1 on the next roll?
A:","[' Yes', ' No']",0
435,"Q: James had a fair 12-sided die and rolled it 3 times. Not a single roll came up 2. Is James now more likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
436,"Q: James had a fair 12-sided die and rolled it 3 times. Not a single roll came up 2. Is James now less likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
437,"Q: James had a fair 12-sided die and rolled it 3 times. Not a single roll came up 2. Is James now equally likely to roll 2 on the next roll?
A:","[' Yes', ' No']",0
438,"Q: James had a fair 12-sided die and rolled it 5 times. Not a single roll came up 2. Is James now more likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
439,"Q: James had a fair 12-sided die and rolled it 5 times. Not a single roll came up 2. Is James now less likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
440,"Q: James had a fair 12-sided die and rolled it 5 times. Not a single roll came up 2. Is James now equally likely to roll 2 on the next roll?
A:","[' Yes', ' No']",0
441,"Q: James had a fair 12-sided die and rolled it 10 times. Not a single roll came up 2. Is James now more likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
442,"Q: James had a fair 12-sided die and rolled it 10 times. Not a single roll came up 2. Is James now less likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
443,"Q: James had a fair 12-sided die and rolled it 10 times. Not a single roll came up 2. Is James now equally likely to roll 2 on the next roll?
A:","[' Yes', ' No']",0
444,"Q: James had a fair 12-sided die and rolled it 25 times. Not a single roll came up 2. Is James now more likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
445,"Q: James had a fair 12-sided die and rolled it 25 times. Not a single roll came up 2. Is James now less likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
446,"Q: James had a fair 12-sided die and rolled it 25 times. Not a single roll came up 2. Is James now equally likely to roll 2 on the next roll?
A:","[' Yes', ' No']",0
447,"Q: James had a fair 12-sided die and rolled it 50 times. Not a single roll came up 2. Is James now more likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
448,"Q: James had a fair 12-sided die and rolled it 50 times. Not a single roll came up 2. Is James now less likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
449,"Q: James had a fair 12-sided die and rolled it 50 times. Not a single roll came up 2. Is James now equally likely to roll 2 on the next roll?
A:","[' Yes', ' No']",0
450,"Q: James had a fair 12-sided die and rolled it 3 times. Not a single roll came up 5. Is James now more likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
451,"Q: James had a fair 12-sided die and rolled it 3 times. Not a single roll came up 5. Is James now less likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
452,"Q: James had a fair 12-sided die and rolled it 3 times. Not a single roll came up 5. Is James now equally likely to roll 5 on the next roll?
A:","[' Yes', ' No']",0
453,"Q: James had a fair 12-sided die and rolled it 5 times. Not a single roll came up 5. Is James now more likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
454,"Q: James had a fair 12-sided die and rolled it 5 times. Not a single roll came up 5. Is James now less likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
455,"Q: James had a fair 12-sided die and rolled it 5 times. Not a single roll came up 5. Is James now equally likely to roll 5 on the next roll?
A:","[' Yes', ' No']",0
456,"Q: James had a fair 12-sided die and rolled it 10 times. Not a single roll came up 5. Is James now more likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
457,"Q: James had a fair 12-sided die and rolled it 10 times. Not a single roll came up 5. Is James now less likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
458,"Q: James had a fair 12-sided die and rolled it 10 times. Not a single roll came up 5. Is James now equally likely to roll 5 on the next roll?
A:","[' Yes', ' No']",0
459,"Q: James had a fair 12-sided die and rolled it 25 times. Not a single roll came up 5. Is James now more likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
460,"Q: James had a fair 12-sided die and rolled it 25 times. Not a single roll came up 5. Is James now less likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
461,"Q: James had a fair 12-sided die and rolled it 25 times. Not a single roll came up 5. Is James now equally likely to roll 5 on the next roll?
A:","[' Yes', ' No']",0
462,"Q: James had a fair 12-sided die and rolled it 50 times. Not a single roll came up 5. Is James now more likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
463,"Q: James had a fair 12-sided die and rolled it 50 times. Not a single roll came up 5. Is James now less likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
464,"Q: James had a fair 12-sided die and rolled it 50 times. Not a single roll came up 5. Is James now equally likely to roll 5 on the next roll?
A:","[' Yes', ' No']",0
465,"Q: James had a fair 12-sided die and rolled it 3 times. Not a single roll came up 6. Is James now more likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
466,"Q: James had a fair 12-sided die and rolled it 3 times. Not a single roll came up 6. Is James now less likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
467,"Q: James had a fair 12-sided die and rolled it 3 times. Not a single roll came up 6. Is James now equally likely to roll 6 on the next roll?
A:","[' Yes', ' No']",0
468,"Q: James had a fair 12-sided die and rolled it 5 times. Not a single roll came up 6. Is James now more likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
469,"Q: James had a fair 12-sided die and rolled it 5 times. Not a single roll came up 6. Is James now less likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
470,"Q: James had a fair 12-sided die and rolled it 5 times. Not a single roll came up 6. Is James now equally likely to roll 6 on the next roll?
A:","[' Yes', ' No']",0
471,"Q: James had a fair 12-sided die and rolled it 10 times. Not a single roll came up 6. Is James now more likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
472,"Q: James had a fair 12-sided die and rolled it 10 times. Not a single roll came up 6. Is James now less likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
473,"Q: James had a fair 12-sided die and rolled it 10 times. Not a single roll came up 6. Is James now equally likely to roll 6 on the next roll?
A:","[' Yes', ' No']",0
474,"Q: James had a fair 12-sided die and rolled it 25 times. Not a single roll came up 6. Is James now more likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
475,"Q: James had a fair 12-sided die and rolled it 25 times. Not a single roll came up 6. Is James now less likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
476,"Q: James had a fair 12-sided die and rolled it 25 times. Not a single roll came up 6. Is James now equally likely to roll 6 on the next roll?
A:","[' Yes', ' No']",0
477,"Q: James had a fair 12-sided die and rolled it 50 times. Not a single roll came up 6. Is James now more likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
478,"Q: James had a fair 12-sided die and rolled it 50 times. Not a single roll came up 6. Is James now less likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
479,"Q: James had a fair 12-sided die and rolled it 50 times. Not a single roll came up 6. Is James now equally likely to roll 6 on the next roll?
A:","[' Yes', ' No']",0
480,"Q: James had a fair 20-sided die and rolled it 3 times. Not a single roll came up 1. Is James now more likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
481,"Q: James had a fair 20-sided die and rolled it 3 times. Not a single roll came up 1. Is James now less likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
482,"Q: James had a fair 20-sided die and rolled it 3 times. Not a single roll came up 1. Is James now equally likely to roll 1 on the next roll?
A:","[' Yes', ' No']",0
483,"Q: James had a fair 20-sided die and rolled it 5 times. Not a single roll came up 1. Is James now more likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
484,"Q: James had a fair 20-sided die and rolled it 5 times. Not a single roll came up 1. Is James now less likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
485,"Q: James had a fair 20-sided die and rolled it 5 times. Not a single roll came up 1. Is James now equally likely to roll 1 on the next roll?
A:","[' Yes', ' No']",0
486,"Q: James had a fair 20-sided die and rolled it 10 times. Not a single roll came up 1. Is James now more likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
487,"Q: James had a fair 20-sided die and rolled it 10 times. Not a single roll came up 1. Is James now less likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
488,"Q: James had a fair 20-sided die and rolled it 10 times. Not a single roll came up 1. Is James now equally likely to roll 1 on the next roll?
A:","[' Yes', ' No']",0
489,"Q: James had a fair 20-sided die and rolled it 25 times. Not a single roll came up 1. Is James now more likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
490,"Q: James had a fair 20-sided die and rolled it 25 times. Not a single roll came up 1. Is James now less likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
491,"Q: James had a fair 20-sided die and rolled it 25 times. Not a single roll came up 1. Is James now equally likely to roll 1 on the next roll?
A:","[' Yes', ' No']",0
492,"Q: James had a fair 20-sided die and rolled it 50 times. Not a single roll came up 1. Is James now more likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
493,"Q: James had a fair 20-sided die and rolled it 50 times. Not a single roll came up 1. Is James now less likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
494,"Q: James had a fair 20-sided die and rolled it 50 times. Not a single roll came up 1. Is James now equally likely to roll 1 on the next roll?
A:","[' Yes', ' No']",0
495,"Q: James had a fair 20-sided die and rolled it 3 times. Not a single roll came up 2. Is James now more likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
496,"Q: James had a fair 20-sided die and rolled it 3 times. Not a single roll came up 2. Is James now less likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
497,"Q: James had a fair 20-sided die and rolled it 3 times. Not a single roll came up 2. Is James now equally likely to roll 2 on the next roll?
A:","[' Yes', ' No']",0
498,"Q: James had a fair 20-sided die and rolled it 5 times. Not a single roll came up 2. Is James now more likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
499,"Q: James had a fair 20-sided die and rolled it 5 times. Not a single roll came up 2. Is James now less likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
500,"Q: James had a fair 20-sided die and rolled it 5 times. Not a single roll came up 2. Is James now equally likely to roll 2 on the next roll?
A:","[' Yes', ' No']",0
501,"Q: James had a fair 20-sided die and rolled it 10 times. Not a single roll came up 2. Is James now more likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
502,"Q: James had a fair 20-sided die and rolled it 10 times. Not a single roll came up 2. Is James now less likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
503,"Q: James had a fair 20-sided die and rolled it 10 times. Not a single roll came up 2. Is James now equally likely to roll 2 on the next roll?
A:","[' Yes', ' No']",0
504,"Q: James had a fair 20-sided die and rolled it 25 times. Not a single roll came up 2. Is James now more likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
505,"Q: James had a fair 20-sided die and rolled it 25 times. Not a single roll came up 2. Is James now less likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
506,"Q: James had a fair 20-sided die and rolled it 25 times. Not a single roll came up 2. Is James now equally likely to roll 2 on the next roll?
A:","[' Yes', ' No']",0
507,"Q: James had a fair 20-sided die and rolled it 50 times. Not a single roll came up 2. Is James now more likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
508,"Q: James had a fair 20-sided die and rolled it 50 times. Not a single roll came up 2. Is James now less likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
509,"Q: James had a fair 20-sided die and rolled it 50 times. Not a single roll came up 2. Is James now equally likely to roll 2 on the next roll?
A:","[' Yes', ' No']",0
510,"Q: James had a fair 20-sided die and rolled it 3 times. Not a single roll came up 5. Is James now more likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
511,"Q: James had a fair 20-sided die and rolled it 3 times. Not a single roll came up 5. Is James now less likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
512,"Q: James had a fair 20-sided die and rolled it 3 times. Not a single roll came up 5. Is James now equally likely to roll 5 on the next roll?
A:","[' Yes', ' No']",0
513,"Q: James had a fair 20-sided die and rolled it 5 times. Not a single roll came up 5. Is James now more likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
514,"Q: James had a fair 20-sided die and rolled it 5 times. Not a single roll came up 5. Is James now less likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
515,"Q: James had a fair 20-sided die and rolled it 5 times. Not a single roll came up 5. Is James now equally likely to roll 5 on the next roll?
A:","[' Yes', ' No']",0
516,"Q: James had a fair 20-sided die and rolled it 10 times. Not a single roll came up 5. Is James now more likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
517,"Q: James had a fair 20-sided die and rolled it 10 times. Not a single roll came up 5. Is James now less likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
518,"Q: James had a fair 20-sided die and rolled it 10 times. Not a single roll came up 5. Is James now equally likely to roll 5 on the next roll?
A:","[' Yes', ' No']",0
519,"Q: James had a fair 20-sided die and rolled it 25 times. Not a single roll came up 5. Is James now more likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
520,"Q: James had a fair 20-sided die and rolled it 25 times. Not a single roll came up 5. Is James now less likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
521,"Q: James had a fair 20-sided die and rolled it 25 times. Not a single roll came up 5. Is James now equally likely to roll 5 on the next roll?
A:","[' Yes', ' No']",0
522,"Q: James had a fair 20-sided die and rolled it 50 times. Not a single roll came up 5. Is James now more likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
523,"Q: James had a fair 20-sided die and rolled it 50 times. Not a single roll came up 5. Is James now less likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
524,"Q: James had a fair 20-sided die and rolled it 50 times. Not a single roll came up 5. Is James now equally likely to roll 5 on the next roll?
A:","[' Yes', ' No']",0
525,"Q: James had a fair 20-sided die and rolled it 3 times. Not a single roll came up 6. Is James now more likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
526,"Q: James had a fair 20-sided die and rolled it 3 times. Not a single roll came up 6. Is James now less likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
527,"Q: James had a fair 20-sided die and rolled it 3 times. Not a single roll came up 6. Is James now equally likely to roll 6 on the next roll?
A:","[' Yes', ' No']",0
528,"Q: James had a fair 20-sided die and rolled it 5 times. Not a single roll came up 6. Is James now more likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
529,"Q: James had a fair 20-sided die and rolled it 5 times. Not a single roll came up 6. Is James now less likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
530,"Q: James had a fair 20-sided die and rolled it 5 times. Not a single roll came up 6. Is James now equally likely to roll 6 on the next roll?
A:","[' Yes', ' No']",0
531,"Q: James had a fair 20-sided die and rolled it 10 times. Not a single roll came up 6. Is James now more likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
532,"Q: James had a fair 20-sided die and rolled it 10 times. Not a single roll came up 6. Is James now less likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
533,"Q: James had a fair 20-sided die and rolled it 10 times. Not a single roll came up 6. Is James now equally likely to roll 6 on the next roll?
A:","[' Yes', ' No']",0
534,"Q: James had a fair 20-sided die and rolled it 25 times. Not a single roll came up 6. Is James now more likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
535,"Q: James had a fair 20-sided die and rolled it 25 times. Not a single roll came up 6. Is James now less likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
536,"Q: James had a fair 20-sided die and rolled it 25 times. Not a single roll came up 6. Is James now equally likely to roll 6 on the next roll?
A:","[' Yes', ' No']",0
537,"Q: James had a fair 20-sided die and rolled it 50 times. Not a single roll came up 6. Is James now more likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
538,"Q: James had a fair 20-sided die and rolled it 50 times. Not a single roll came up 6. Is James now less likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
539,"Q: James had a fair 20-sided die and rolled it 50 times. Not a single roll came up 6. Is James now equally likely to roll 6 on the next roll?
A:","[' Yes', ' No']",0
540,"Q: James had a fair 100-sided die and rolled it 3 times. Not a single roll came up 1. Is James now more likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
541,"Q: James had a fair 100-sided die and rolled it 3 times. Not a single roll came up 1. Is James now less likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
542,"Q: James had a fair 100-sided die and rolled it 3 times. Not a single roll came up 1. Is James now equally likely to roll 1 on the next roll?
A:","[' Yes', ' No']",0
543,"Q: James had a fair 100-sided die and rolled it 5 times. Not a single roll came up 1. Is James now more likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
544,"Q: James had a fair 100-sided die and rolled it 5 times. Not a single roll came up 1. Is James now less likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
545,"Q: James had a fair 100-sided die and rolled it 5 times. Not a single roll came up 1. Is James now equally likely to roll 1 on the next roll?
A:","[' Yes', ' No']",0
546,"Q: James had a fair 100-sided die and rolled it 10 times. Not a single roll came up 1. Is James now more likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
547,"Q: James had a fair 100-sided die and rolled it 10 times. Not a single roll came up 1. Is James now less likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
548,"Q: James had a fair 100-sided die and rolled it 10 times. Not a single roll came up 1. Is James now equally likely to roll 1 on the next roll?
A:","[' Yes', ' No']",0
