,prompt,classes,answer_index
395,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 8-sided die and rolled it 5 times. Not a single roll came up 5. Is James now equally likely to roll 5 on the next roll?
A:","[' Yes', ' No']",0
396,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 8-sided die and rolled it 10 times. Not a single roll came up 5. Is James now more likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
397,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 8-sided die and rolled it 10 times. Not a single roll came up 5. Is James now less likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
398,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 8-sided die and rolled it 10 times. Not a single roll came up 5. Is James now equally likely to roll 5 on the next roll?
A:","[' Yes', ' No']",0
399,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 8-sided die and rolled it 25 times. Not a single roll came up 5. Is James now more likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
400,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 8-sided die and rolled it 25 times. Not a single roll came up 5. Is James now less likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
401,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 8-sided die and rolled it 25 times. Not a single roll came up 5. Is James now equally likely to roll 5 on the next roll?
A:","[' Yes', ' No']",0
402,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 8-sided die and rolled it 50 times. Not a single roll came up 5. Is James now more likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
403,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 8-sided die and rolled it 50 times. Not a single roll came up 5. Is James now less likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
404,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 8-sided die and rolled it 50 times. Not a single roll came up 5. Is James now equally likely to roll 5 on the next roll?
A:","[' Yes', ' No']",0
405,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 8-sided die and rolled it 3 times. Not a single roll came up 6. Is James now more likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
406,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 8-sided die and rolled it 3 times. Not a single roll came up 6. Is James now less likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
407,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 8-sided die and rolled it 3 times. Not a single roll came up 6. Is James now equally likely to roll 6 on the next roll?
A:","[' Yes', ' No']",0
408,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 8-sided die and rolled it 5 times. Not a single roll came up 6. Is James now more likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
409,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 8-sided die and rolled it 5 times. Not a single roll came up 6. Is James now less likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
410,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 8-sided die and rolled it 5 times. Not a single roll came up 6. Is James now equally likely to roll 6 on the next roll?
A:","[' Yes', ' No']",0
411,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 8-sided die and rolled it 10 times. Not a single roll came up 6. Is James now more likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
412,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 8-sided die and rolled it 10 times. Not a single roll came up 6. Is James now less likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
413,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 8-sided die and rolled it 10 times. Not a single roll came up 6. Is James now equally likely to roll 6 on the next roll?
A:","[' Yes', ' No']",0
414,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 8-sided die and rolled it 25 times. Not a single roll came up 6. Is James now more likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
415,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 8-sided die and rolled it 25 times. Not a single roll came up 6. Is James now less likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
416,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 8-sided die and rolled it 25 times. Not a single roll came up 6. Is James now equally likely to roll 6 on the next roll?
A:","[' Yes', ' No']",0
417,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 8-sided die and rolled it 50 times. Not a single roll came up 6. Is James now more likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
418,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 8-sided die and rolled it 50 times. Not a single roll came up 6. Is James now less likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
419,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 8-sided die and rolled it 50 times. Not a single roll came up 6. Is James now equally likely to roll 6 on the next roll?
A:","[' Yes', ' No']",0
420,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 3 times. Not a single roll came up 1. Is James now more likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
421,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 3 times. Not a single roll came up 1. Is James now less likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
422,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 3 times. Not a single roll came up 1. Is James now equally likely to roll 1 on the next roll?
A:","[' Yes', ' No']",0
423,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 5 times. Not a single roll came up 1. Is James now more likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
424,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 5 times. Not a single roll came up 1. Is James now less likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
425,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 5 times. Not a single roll came up 1. Is James now equally likely to roll 1 on the next roll?
A:","[' Yes', ' No']",0
426,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 10 times. Not a single roll came up 1. Is James now more likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
427,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 10 times. Not a single roll came up 1. Is James now less likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
428,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 10 times. Not a single roll came up 1. Is James now equally likely to roll 1 on the next roll?
A:","[' Yes', ' No']",0
429,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 25 times. Not a single roll came up 1. Is James now more likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
430,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 25 times. Not a single roll came up 1. Is James now less likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
431,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 25 times. Not a single roll came up 1. Is James now equally likely to roll 1 on the next roll?
A:","[' Yes', ' No']",0
432,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 50 times. Not a single roll came up 1. Is James now more likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
433,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 50 times. Not a single roll came up 1. Is James now less likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
434,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 50 times. Not a single roll came up 1. Is James now equally likely to roll 1 on the next roll?
A:","[' Yes', ' No']",0
435,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 3 times. Not a single roll came up 2. Is James now more likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
436,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 3 times. Not a single roll came up 2. Is James now less likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
437,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 3 times. Not a single roll came up 2. Is James now equally likely to roll 2 on the next roll?
A:","[' Yes', ' No']",0
438,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 5 times. Not a single roll came up 2. Is James now more likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
439,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 5 times. Not a single roll came up 2. Is James now less likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
440,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 5 times. Not a single roll came up 2. Is James now equally likely to roll 2 on the next roll?
A:","[' Yes', ' No']",0
441,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 10 times. Not a single roll came up 2. Is James now more likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
442,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 10 times. Not a single roll came up 2. Is James now less likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
443,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 10 times. Not a single roll came up 2. Is James now equally likely to roll 2 on the next roll?
A:","[' Yes', ' No']",0
444,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 25 times. Not a single roll came up 2. Is James now more likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
445,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 25 times. Not a single roll came up 2. Is James now less likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
446,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 25 times. Not a single roll came up 2. Is James now equally likely to roll 2 on the next roll?
A:","[' Yes', ' No']",0
447,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 50 times. Not a single roll came up 2. Is James now more likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
448,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 50 times. Not a single roll came up 2. Is James now less likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
449,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 50 times. Not a single roll came up 2. Is James now equally likely to roll 2 on the next roll?
A:","[' Yes', ' No']",0
450,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 3 times. Not a single roll came up 5. Is James now more likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
451,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 3 times. Not a single roll came up 5. Is James now less likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
452,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 3 times. Not a single roll came up 5. Is James now equally likely to roll 5 on the next roll?
A:","[' Yes', ' No']",0
453,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 5 times. Not a single roll came up 5. Is James now more likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
454,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 5 times. Not a single roll came up 5. Is James now less likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
455,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 5 times. Not a single roll came up 5. Is James now equally likely to roll 5 on the next roll?
A:","[' Yes', ' No']",0
456,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 10 times. Not a single roll came up 5. Is James now more likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
457,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 10 times. Not a single roll came up 5. Is James now less likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
458,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 10 times. Not a single roll came up 5. Is James now equally likely to roll 5 on the next roll?
A:","[' Yes', ' No']",0
459,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 25 times. Not a single roll came up 5. Is James now more likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
460,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 25 times. Not a single roll came up 5. Is James now less likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
461,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 25 times. Not a single roll came up 5. Is James now equally likely to roll 5 on the next roll?
A:","[' Yes', ' No']",0
462,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 50 times. Not a single roll came up 5. Is James now more likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
463,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 50 times. Not a single roll came up 5. Is James now less likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
464,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 50 times. Not a single roll came up 5. Is James now equally likely to roll 5 on the next roll?
A:","[' Yes', ' No']",0
465,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 3 times. Not a single roll came up 6. Is James now more likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
466,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 3 times. Not a single roll came up 6. Is James now less likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
467,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 3 times. Not a single roll came up 6. Is James now equally likely to roll 6 on the next roll?
A:","[' Yes', ' No']",0
468,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 5 times. Not a single roll came up 6. Is James now more likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
469,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 5 times. Not a single roll came up 6. Is James now less likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
470,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 5 times. Not a single roll came up 6. Is James now equally likely to roll 6 on the next roll?
A:","[' Yes', ' No']",0
471,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 10 times. Not a single roll came up 6. Is James now more likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
472,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 10 times. Not a single roll came up 6. Is James now less likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
473,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 10 times. Not a single roll came up 6. Is James now equally likely to roll 6 on the next roll?
A:","[' Yes', ' No']",0
474,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 25 times. Not a single roll came up 6. Is James now more likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
475,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 25 times. Not a single roll came up 6. Is James now less likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
476,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 25 times. Not a single roll came up 6. Is James now equally likely to roll 6 on the next roll?
A:","[' Yes', ' No']",0
477,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 50 times. Not a single roll came up 6. Is James now more likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
478,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 50 times. Not a single roll came up 6. Is James now less likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
479,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 12-sided die and rolled it 50 times. Not a single roll came up 6. Is James now equally likely to roll 6 on the next roll?
A:","[' Yes', ' No']",0
480,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 20-sided die and rolled it 3 times. Not a single roll came up 1. Is James now more likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
481,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 20-sided die and rolled it 3 times. Not a single roll came up 1. Is James now less likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
482,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 20-sided die and rolled it 3 times. Not a single roll came up 1. Is James now equally likely to roll 1 on the next roll?
A:","[' Yes', ' No']",0
483,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 20-sided die and rolled it 5 times. Not a single roll came up 1. Is James now more likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
484,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 20-sided die and rolled it 5 times. Not a single roll came up 1. Is James now less likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
485,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 20-sided die and rolled it 5 times. Not a single roll came up 1. Is James now equally likely to roll 1 on the next roll?
A:","[' Yes', ' No']",0
486,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 20-sided die and rolled it 10 times. Not a single roll came up 1. Is James now more likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
487,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 20-sided die and rolled it 10 times. Not a single roll came up 1. Is James now less likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
488,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 20-sided die and rolled it 10 times. Not a single roll came up 1. Is James now equally likely to roll 1 on the next roll?
A:","[' Yes', ' No']",0
489,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 20-sided die and rolled it 25 times. Not a single roll came up 1. Is James now more likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
490,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 20-sided die and rolled it 25 times. Not a single roll came up 1. Is James now less likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
491,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 20-sided die and rolled it 25 times. Not a single roll came up 1. Is James now equally likely to roll 1 on the next roll?
A:","[' Yes', ' No']",0
492,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 20-sided die and rolled it 50 times. Not a single roll came up 1. Is James now more likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
493,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 20-sided die and rolled it 50 times. Not a single roll came up 1. Is James now less likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
494,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 20-sided die and rolled it 50 times. Not a single roll came up 1. Is James now equally likely to roll 1 on the next roll?
A:","[' Yes', ' No']",0
495,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 20-sided die and rolled it 3 times. Not a single roll came up 2. Is James now more likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
496,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 20-sided die and rolled it 3 times. Not a single roll came up 2. Is James now less likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
497,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 20-sided die and rolled it 3 times. Not a single roll came up 2. Is James now equally likely to roll 2 on the next roll?
A:","[' Yes', ' No']",0
498,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 20-sided die and rolled it 5 times. Not a single roll came up 2. Is James now more likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
499,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 20-sided die and rolled it 5 times. Not a single roll came up 2. Is James now less likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
500,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 20-sided die and rolled it 5 times. Not a single roll came up 2. Is James now equally likely to roll 2 on the next roll?
A:","[' Yes', ' No']",0
501,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 20-sided die and rolled it 10 times. Not a single roll came up 2. Is James now more likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
502,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 20-sided die and rolled it 10 times. Not a single roll came up 2. Is James now less likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
503,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 20-sided die and rolled it 10 times. Not a single roll came up 2. Is James now equally likely to roll 2 on the next roll?
A:","[' Yes', ' No']",0
504,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 20-sided die and rolled it 25 times. Not a single roll came up 2. Is James now more likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
505,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: James had a fair 20-sided die and rolled it 25 times. Not a single roll came up 2. Is James now less likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
